YR,M,D,HR,MIN,DM,RRP
2000,1,7,11,0,7829.14,14.94
2000,1,7,11,30,7767.125,14.96
2000,1,7,12,0,7742.06167,15.08
2000,1,7,12,30,7721.095,15.74
2000,1,7,13,0,7717.5,15.09
2000,1,7,13,30,7706.04333,15.84
2000,1,7,14,0,7645.45667,14.99
2000,1,7,14,30,7631.80667,15.72
2000,1,7,15,0,7598.42333,14.97
2000,1,7,15,30,7535.38333,14.94
2000,1,7,16,0,7587.99333,15.14
2000,1,7,16,30,7534.81333,14.92
2000,1,7,17,0,7503.78667,15.42
2000,1,7,17,30,7288.27667,14.29
2000,1,7,18,0,7152.64,14.21
2000,1,7,18,30,7042.55,14.21
2000,1,7,19,0,6955.805,14.21
2000,1,7,19,30,6983.99833,14.21
2000,1,7,20,0,7003.60167,14.21
2000,1,7,20,30,6879.69,14.21
2000,1,7,21,0,6714.005,14.21
2000,1,7,21,30,6933.35167,14.34
2000,1,7,22,0,7049.58167,14.21
2000,1,7,22,30,7261.36,16.23
2000,1,7,23,0,7339.30833,17.72
2000,1,7,23,30,7226.46833,21.83
2000,1,8,0,0,7090.65667,17.87
2000,1,8,0,30,6824.63333,15.11
2000,1,8,1,0,6412.39,14.48
2000,1,8,1,30,6039.96167,17.2
2000,1,8,2,0,5708.12833,15.73
2000,1,8,2,30,5430.67333,14.21
2000,1,8,3,0,5258.27667,14.09
2000,1,8,3,30,5147.865,10.56
2000,1,8,4,0,5145.12,10.34
2000,1,8,4,30,5182.12333,9.56
2000,1,8,5,0,5253.09333,9.59
2000,1,8,5,30,5337.32,10.76
2000,1,8,6,0,5552.81,14.21
2000,1,8,6,30,5798.155,14.21
2000,1,8,7,0,5978.80167,14.21
2000,1,8,7,30,6231.40167,14.21
2000,1,8,8,0,6545.8,14.21
2000,1,8,8,30,7201.02,15.03
2000,1,8,9,0,7304.46,15.87
2000,1,8,9,30,7326.675,15.82
2000,1,8,10,0,7324.415,16.04
2000,1,8,10,30,7256.31,15.39
2000,1,8,11,0,7232.05833,15.15
2000,1,8,11,30,7142.42167,15.32
2000,1,8,12,0,7023.61,14.69
2000,1,8,12,30,6930.495,14.51
2000,1,8,13,0,6829.49333,14.57
2000,1,8,13,30,6776.42167,14.39
2000,1,8,14,0,6711.77333,14.21
2000,1,8,14,30,6677.85,14.21
2000,1,8,15,0,6704.39833,14.21
2000,1,8,15,30,6672.13667,14.55
2000,1,8,16,0,6686.335,15.01
2000,1,8,16,30,6612.07667,14.63
2000,1,8,17,0,6675.38333,14.88
2000,1,8,17,30,6698.18333,14.58
2000,1,8,18,0,6719.91,14.59
2000,1,8,18,30,6626.31167,14.21
2000,1,8,19,0,6579.41167,14.21
2000,1,8,19,30,6625.84167,14.21
2000,1,8,20,0,6740.88667,14.21
2000,1,8,20,30,6671.59333,14.21
