YR,M,D,HR,MIN,DM,RRP
2001,10,8,21,0,5756.875,24.28
2001,10,8,21,30,5660.56667,23.53
2001,10,8,22,0,5496.475,23.99
2001,10,8,22,30,5338.605,26.71
2001,10,8,23,0,5174.55667,23.03
2001,10,8,23,30,5513.63667,25.02
2001,10,9,0,0,5444.36833,24.69
2001,10,9,0,30,5332.81833,25.32
2001,10,9,1,0,5159.33167,24.44
2001,10,9,1,30,5523.82667,28.04
2001,10,9,2,0,5346.94667,25.84
2001,10,9,2,30,5182.02833,24.27
2001,10,9,3,0,4982.70667,21.57
2001,10,9,3,30,4814.61833,19.37
2001,10,9,4,0,4693.10667,18.67
2001,10,9,4,30,4584.95,17.46
2001,10,9,5,0,4543.925,16.6
2001,10,9,5,30,4621.05333,18.04
2001,10,9,6,0,4742.135,20.14
2001,10,9,6,30,5060.16,26.36
2001,10,9,7,0,5390.79333,28.71
2001,10,9,7,30,5570.30333,26.61
2001,10,9,8,0,5823.95167,31.2
2001,10,9,8,30,5983.33833,38.97
2001,10,9,9,0,5886.49,28.68
2001,10,9,9,30,5925.95167,29.68
2001,10,9,10,0,5867.905,29.36
2001,10,9,10,30,5827.80167,29.72
2001,10,9,11,0,5815.47333,33.8
2001,10,9,11,30,5766.64667,32.98
2001,10,9,12,0,5775.26167,31.27
2001,10,9,12,30,5717.94333,27.8
2001,10,9,13,0,5694.65333,28.16
2001,10,9,13,30,5766.78667,34.66
2001,10,9,14,0,5737.65,30.53
2001,10,9,14,30,5715.93833,28.07
2001,10,9,15,0,5684.60167,28.77
2001,10,9,15,30,5661.335,28.2
2001,10,9,16,0,5603.205,27.14
2001,10,9,16,30,5609.22833,25.43
2001,10,9,17,0,5691.43,24.21
2001,10,9,17,30,5713.97833,26.1
2001,10,9,18,0,5751.92,26.26
2001,10,9,18,30,5750.95,26.98
2001,10,9,19,0,5900.22,31.55
2001,10,9,19,30,5993.16833,28.87
2001,10,9,20,0,5890.555,27.27
2001,10,9,20,30,5780.335,26.12
2001,10,9,21,0,5706.98,25.22
2001,10,9,21,30,5529.25,24.14
2001,10,9,22,0,5441.28333,22.4
2001,10,9,22,30,5276.97,26.34
2001,10,9,23,0,5155.78,25.16
2001,10,9,23,30,5554.56833,26.95
2001,10,10,0,0,5420.86,24.57
2001,10,10,0,30,5276.63667,25.95
2001,10,10,1,0,5108.55667,24.61
2001,10,10,1,30,5442.515,26.11
2001,10,10,2,0,5296.22833,23.99
2001,10,10,2,30,5054.915,22.7
2001,10,10,3,0,4907.38667,20.67
2001,10,10,3,30,4734.10167,18.49
2001,10,10,4,0,4614.01667,16.63
2001,10,10,4,30,4530.86,16.74
2001,10,10,5,0,4468.64333,16.29
2001,10,10,5,30,4580.04333,18.12
2001,10,10,6,0,4684.09167,19.15
2001,10,10,6,30,5028.65667,24.17
2001,10,10,7,0,5361.165,26.58
2001,10,10,7,30,5506.18833,24.06
2001,10,10,8,0,5781.73833,27.28
2001,10,10,8,30,5919.34833,28.49
2001,10,10,9,0,5909.26167,27.15
2001,10,10,9,30,5862.42833,25.66
2001,10,10,10,0,5838.63333,26.41
2001,10,10,10,30,5802.17833,26.79
2001,10,10,11,0,5800.15833,26.48
2001,10,10,11,30,5821.14,27.29
2001,10,10,12,0,5794.38167,25.97
2001,10,10,12,30,5766.63,26.4
2001,10,10,13,0,5750.72,27.14
2001,10,10,13,30,5811.53833,27.35
2001,10,10,14,0,5801.15167,25.7
2001,10,10,14,30,5806.99167,25.55
2001,10,10,15,0,5770.54333,22.37
2001,10,10,15,30,5750.33333,26.09
2001,10,10,16,0,5733.14,25.43
2001,10,10,16,30,5733.79833,23.72
2001,10,10,17,0,5727.3,24.54
2001,10,10,17,30,5754.255,24.9
2001,10,10,18,0,5753.795,26.01
2001,10,10,18,30,5703.09,26.09
2001,10,10,19,0,5810.56667,27.05
2001,10,10,19,30,5791.17167,25.32
2001,10,10,20,0,5672.30833,23.62
2001,10,10,20,30,5507.64833,22.76
2001,10,10,21,0,5469.46833,22.97
2001,10,10,21,30,5320.13,22.39
2001,10,10,22,0,5186.625,21.54
2001,10,10,22,30,5058.93667,25.58
2001,10,10,23,0,4998.765,23.92
2001,10,10,23,30,5373.44333,26.62
2001,10,11,0,0,5308.97,25.27
2001,10,11,0,30,5127.75,24.34
2001,10,11,1,0,4944.37,23.58
2001,10,11,1,30,5280.49667,24.37
2001,10,11,2,0,5117.67333,23.09
2001,10,11,2,30,4894.34167,21.38
2001,10,11,3,0,4692.37167,18.9
2001,10,11,3,30,4530.955,16.59
2001,10,11,4,0,4409.80833,14.9
2001,10,11,4,30,4366.95333,14.77
2001,10,11,5,0,4303.82167,14.46
2001,10,11,5,30,4386.06667,16.49
2001,10,11,6,0,4496.58167,16.92
2001,10,11,6,30,4806.67167,21.31
2001,10,11,7,0,5159.24667,26.3
2001,10,11,7,30,5384.70333,25.97
2001,10,11,8,0,5717.4,35.88
2001,10,11,8,30,5877.58667,41.48
2001,10,11,9,0,5905.68,40.13
2001,10,11,9,30,5943.99,39.62
2001,10,11,10,0,5933,37.16
2001,10,11,10,30,5929.505,34.4
2001,10,11,11,0,5931.77833,31.65
2001,10,11,11,30,5942.61667,38.12
2001,10,11,12,0,5938.99667,39.67
2001,10,11,12,30,5907.35167,39.7
2001,10,11,13,0,5908.75,39.51
2001,10,11,13,30,5944.50667,39.83
2001,10,11,14,0,5972.07667,40.38
2001,10,11,14,30,5973.375,40.25
2001,10,11,15,0,5916.44333,38.01
2001,10,11,15,30,5854.03,29.76
2001,10,11,16,0,5870.66833,28.97
2001,10,11,16,30,5954.55667,29.12
2001,10,11,17,0,5981.805,26.69
2001,10,11,17,30,6072.53,27.04
2001,10,11,18,0,6152.24,29.33
2001,10,11,18,30,6190.42333,30.59
2001,10,11,19,0,6221.26167,33.44
2001,10,11,19,30,6122.965,28.51
2001,10,11,20,0,6040.55667,26.76
2001,10,11,20,30,5959.1,26.23
2001,10,11,21,0,5777.93667,25.11
2001,10,11,21,30,5589.43167,22.83
2001,10,11,22,0,5423.28167,21.7
2001,10,11,22,30,5297.36667,28.16
2001,10,11,23,0,5190.76,25.73
2001,10,11,23,30,5522.02,28.6
2001,10,12,0,0,5456.215,27.07
2001,10,12,0,30,5290.04667,25.7
2001,10,12,1,0,5144.86,25
2001,10,12,1,30,5448.42167,26.91
2001,10,12,2,0,5327.20167,23.35
2001,10,12,2,30,5092.41333,20.94
2001,10,12,3,0,4915.83833,18.26
2001,10,12,3,30,4703.89167,15.57
2001,10,12,4,0,4584.70667,14.44
2001,10,12,4,30,4468.98167,15.13
2001,10,12,5,0,4450.24667,15
2001,10,12,5,30,4522.98167,15.18
2001,10,12,6,0,4661.465,15.44
2001,10,12,6,30,4977.01833,22.71
2001,10,12,7,0,5322.01833,25.86
2001,10,12,7,30,5504.80833,22.79
2001,10,12,8,0,5823.485,28.29
2001,10,12,8,30,5925.24667,28.11
2001,10,12,9,0,6052.84667,27.6
2001,10,12,9,30,6049.75833,29.09
2001,10,12,10,0,5982.58,32.27
2001,10,12,10,30,5945.24333,35.07
2001,10,12,11,0,5940.20667,30.34
2001,10,12,11,30,5931.195,38.48
2001,10,12,12,0,5923.77667,43.7
2001,10,12,12,30,5886.28667,40.74
2001,10,12,13,0,5843.76333,38.62
2001,10,12,13,30,5855.075,36.36
2001,10,12,14,0,5818.14,36.54
2001,10,12,14,30,5795.09667,36.44
2001,10,12,15,0,5715.615,35.08
2001,10,12,15,30,5708.77167,39.38
2001,10,12,16,0,5642.53833,35.93
2001,10,12,16,30,5723.845,39.58
2001,10,12,17,0,5744.64667,37.71
2001,10,12,17,30,5741.15,25.99
2001,10,12,18,0,5758.77833,25.12
2001,10,12,18,30,5783.57,26.13
2001,10,12,19,0,5882.73833,28.38
2001,10,12,19,30,5893.92167,27.72
2001,10,12,20,0,5807.46667,25.86
2001,10,12,20,30,5719.95833,23.68
2001,10,12,21,0,5560.82833,22.81
2001,10,12,21,30,5412.39333,20.52
2001,10,12,22,0,5291.15833,18.5
2001,10,12,22,30,5188.50833,25.14
2001,10,12,23,0,5146.67333,24.94
2001,10,12,23,30,5539.29333,29.35
2001,10,13,0,0,5445.585,27.9
2001,10,13,0,30,5270.54333,25.37
2001,10,13,1,0,5073.05667,23.3
2001,10,13,1,30,5399.615,25.86
2001,10,13,2,0,5206.97833,23.31
2001,10,13,2,30,4986.97,21.89
2001,10,13,3,0,4807.32,18.98
2001,10,13,3,30,4621.60333,15.42
2001,10,13,4,0,4472.095,14.75
2001,10,13,4,30,4373.23667,12.15
2001,10,13,5,0,4374.24167,11.83
2001,10,13,5,30,4350.07,12.15
2001,10,13,6,0,4366.01,12.13
2001,10,13,6,30,4441.21167,13.76
2001,10,13,7,0,4568.39833,14.72
2001,10,13,7,30,4571.90667,17.45
2001,10,13,8,0,4725.33333,22.72
2001,10,13,8,30,4892.67833,26.01
2001,10,13,9,0,5018.75167,32.24
2001,10,13,9,30,5107.76667,36.48
2001,10,13,10,0,5078.53167,36.39
2001,10,13,10,30,5073.80833,35.52
2001,10,13,11,0,5056.31167,26.99
2001,10,13,11,30,5023.35,29.08
2001,10,13,12,0,5001.415,26.57
2001,10,13,12,30,4967.19833,25.69
2001,10,13,13,0,4938.765,25.3
2001,10,13,13,30,4918.75167,25.11
2001,10,13,14,0,4881.68667,23.71
2001,10,13,14,30,4823.48667,22.84
2001,10,13,15,0,4786.025,23.27
2001,10,13,15,30,4811.52667,22.67
2001,10,13,16,0,4799.05,22.16
2001,10,13,16,30,4875.56833,21.55
2001,10,13,17,0,4986.02667,23.44
2001,10,13,17,30,5060.315,23.5
2001,10,13,18,0,5206.04167,25.77
2001,10,13,18,30,5289.475,30.66
2001,10,13,19,0,5433.59667,30.58
2001,10,13,19,30,5395.085,26.53
2001,10,13,20,0,5301.94833,25.87
2001,10,13,20,30,5202.565,24.95
2001,10,13,21,0,5104.54333,23.98
2001,10,13,21,30,5005.38833,22.76
2001,10,13,22,0,4920.765,23.44
2001,10,13,22,30,4861.235,24.34
2001,10,13,23,0,4831.88333,23.99
2001,10,13,23,30,5170.92667,27.36
2001,10,14,0,0,5117.39167,25.54
2001,10,14,0,30,4988.41333,25.89
2001,10,14,1,0,4818.10667,25.81
2001,10,14,1,30,5131.08667,27.28
2001,10,14,2,0,4982.68333,23.27
2001,10,14,2,30,4802.34167,21.26
2001,10,14,3,0,4589.99333,16.77
2001,10,14,3,30,4445.77333,15.17
2001,10,14,4,0,4305.23833,14.61
2001,10,14,4,30,4199.71333,14.37
2001,10,14,5,0,4108.86833,14.17
2001,10,14,5,30,4081.03667,14.03
2001,10,14,6,0,4015.19167,12.13
2001,10,14,6,30,4063.28833,12.64
2001,10,14,7,0,4121.35667,13.5
2001,10,14,7,30,4098.31333,13.71
2001,10,14,8,0,4168.93667,16.19
2001,10,14,8,30,4292.17667,19.26
2001,10,14,9,0,4399.07167,21.46
2001,10,14,9,30,4480.265,23.28
2001,10,14,10,0,4557.235,23.46
2001,10,14,10,30,4611.15833,25.65
2001,10,14,11,0,4628.97167,23.98
2001,10,14,11,30,4608.635,23.68
2001,10,14,12,0,4607.46167,23.63
2001,10,14,12,30,4604.72333,23.74
2001,10,14,13,0,4612.75833,23.78
2001,10,14,13,30,4609.29833,23.29
2001,10,14,14,0,4535.69667,21.54
2001,10,14,14,30,4515.01,20.94
2001,10,14,15,0,4471.24833,20.04
2001,10,14,15,30,4450.59667,19.12
2001,10,14,16,0,4469.20833,19.13
2001,10,14,16,30,4518.25,19.44
2001,10,14,17,0,4595.94167,20.79
2001,10,14,17,30,4731.24,21.72
2001,10,14,18,0,4889.56167,24.52
2001,10,14,18,30,5093.365,29.03
2001,10,14,19,0,5270.02333,37.38
2001,10,14,19,30,5331.91333,35.67
2001,10,14,20,0,5315.03833,32.23
2001,10,14,20,30,5211.35667,29.53
2001,10,14,21,0,5178.78333,28.22
2001,10,14,21,30,5015.125,26.5
2001,10,14,22,0,4905.585,24.61
2001,10,14,22,30,4781.27667,24.62
2001,10,14,23,0,4735.68833,23.85
2001,10,14,23,30,5090.88333,27
2001,10,15,0,0,5009.28167,25.16
2001,10,15,0,30,4912.54,23.6
2001,10,15,1,0,4799.54667,23.28
2001,10,15,1,30,5140.815,24.82
2001,10,15,2,0,5007.04,24.43
2001,10,15,2,30,4862.82,23.46
2001,10,15,3,0,4713.28833,19.38
2001,10,15,3,30,4557.35667,17.36
2001,10,15,4,0,4413.925,15.33
2001,10,15,4,30,4338.645,17.5
2001,10,15,5,0,4299.775,17.73
2001,10,15,5,30,4407.36167,19.87
2001,10,15,6,0,4519.66833,22.7
2001,10,15,6,30,4855.895,31.14
2001,10,15,7,0,5224.70667,43.33
2001,10,15,7,30,5360.11167,35.08
2001,10,15,8,0,5580.63333,39.37
2001,10,15,8,30,5738.95167,35.85
2001,10,15,9,0,5690.00667,32.26
2001,10,15,9,30,5753.50167,33.76
2001,10,15,10,0,5764.02667,32.27
2001,10,15,10,30,5773.28,28.39
2001,10,15,11,0,5745.70833,28.25
2001,10,15,11,30,5722.10667,27.8
2001,10,15,12,0,5716.66333,26.52
2001,10,15,12,30,5695.35,27.25
2001,10,15,13,0,5664.58667,28.39
2001,10,15,13,30,5690.15,28.24
2001,10,15,14,0,5724.095,28.09
2001,10,15,14,30,5675.65667,30.04
2001,10,15,15,0,5630.605,33.65
2001,10,15,15,30,5417.57667,28.4
2001,10,15,16,0,5601.67333,28.39
2001,10,15,16,30,5655.78,28.31
2001,10,15,17,0,5670.6,28.19
2001,10,15,17,30,5782.32,28.35
2001,10,15,18,0,5895.94,29.55
2001,10,15,18,30,5978.35833,35.41
2001,10,15,19,0,6060.46833,39.46
2001,10,15,19,30,5976.93167,37.79
2001,10,15,20,0,5855.09833,30.51
2001,10,15,20,30,5748.93667,28.52
2001,10,15,21,0,5610.60167,27.84
2001,10,15,21,30,5476.365,26.77
2001,10,15,22,0,5334.61,25.24
2001,10,15,22,30,5197.14333,29.63
2001,10,15,23,0,5051.86,26.03
2001,10,15,23,30,5414.78667,28.31
2001,10,16,0,0,5356.06833,26.23
2001,10,16,0,30,5215.02333,25.7
2001,10,16,1,0,5007.80667,25.6
2001,10,16,1,30,5361.13,28.72
2001,10,16,2,0,5218.70167,26.17
2001,10,16,2,30,5015.84333,24.7
2001,10,16,3,0,4808.49667,21.31
2001,10,16,3,30,4648.94833,18.21
2001,10,16,4,0,4508.65667,16.88
2001,10,16,4,30,4443.95333,16.16
2001,10,16,5,0,4416.65167,16.48
2001,10,16,5,30,4482.21667,18.94
2001,10,16,6,0,4587.68333,20.65
2001,10,16,6,30,4941.85667,24.76
2001,10,16,7,0,5272.365,27.51
2001,10,16,7,30,5426.69,26.53
2001,10,16,8,0,5709.06,31.2
2001,10,16,8,30,5812.825,31.95
2001,10,16,9,0,5803.71167,32.71
2001,10,16,9,30,5852.59,38.82
2001,10,16,10,0,5790.42167,36.17
2001,10,16,10,30,5795.57,28.68
2001,10,16,11,0,5780.36167,28.51
2001,10,16,11,30,5778.025,28.56
2001,10,16,12,0,5737.36667,28.48
2001,10,16,12,30,5696.385,27.5
2001,10,16,13,0,5702.815,28.18
2001,10,16,13,30,5739.31667,28.49
2001,10,16,14,0,5709.855,28.45
2001,10,16,14,30,5716.975,28.51
2001,10,16,15,0,5677.17667,27.53
2001,10,16,15,30,5595.41833,25.66
2001,10,16,16,0,5603.77,26.05
2001,10,16,16,30,5610.325,26.69
2001,10,16,17,0,5650.74333,26.48
2001,10,16,17,30,5706.915,26.45
2001,10,16,18,0,5764.57333,28.38
2001,10,16,18,30,5763.82167,28.58
2001,10,16,19,0,5902.65667,31.91
2001,10,16,19,30,5911.82333,28.52
2001,10,16,20,0,5842.84333,27.5
2001,10,16,20,30,5717.72667,25.72
2001,10,16,21,0,5612.78,24.78
2001,10,16,21,30,5459.335,23.9
2001,10,16,22,0,5353.18667,23.84
2001,10,16,22,30,5198.23833,26.69
2001,10,16,23,0,5065.38333,24.87
2001,10,16,23,30,5448.73667,27.93
2001,10,17,0,0,5390.42,26.03
2001,10,17,0,30,5190.245,25.41
2001,10,17,1,0,5023.12333,24.23
2001,10,17,1,30,5328.01333,25.64
2001,10,17,2,0,5188.40667,24.25
2001,10,17,2,30,4977.23333,22.54
2001,10,17,3,0,4806.68167,21.02
2001,10,17,3,30,4608.91333,16.87
2001,10,17,4,0,4496.33833,15.86
2001,10,17,4,30,4399.60333,15.51
2001,10,17,5,0,4388.00833,15.38
2001,10,17,5,30,4440.77333,15.54
2001,10,17,6,0,4536.05833,17.61
2001,10,17,6,30,4861.735,23.74
2001,10,17,7,0,5229.64167,25.59
2001,10,17,7,30,5348.57667,24.16
2001,10,17,8,0,5610.925,26.59
2001,10,17,8,30,5736.47833,28.25
2001,10,17,9,0,5711.21,28.48
2001,10,17,9,30,5742.35,26.65
2001,10,17,10,0,5730.20333,26.51
2001,10,17,10,30,5718.6,27.04
2001,10,17,11,0,5711.10667,27.09
2001,10,17,11,30,5731.47833,26.8
2001,10,17,12,0,5717.22167,26.32
2001,10,17,12,30,5725.07833,27.16
2001,10,17,13,0,5708.195,27.02
2001,10,17,13,30,5773.48167,27.22
2001,10,17,14,0,5733.76833,25.71
2001,10,17,14,30,5742.765,26.68
2001,10,17,15,0,5719.06167,28.9
2001,10,17,15,30,5676.73667,29.79
2001,10,17,16,0,5662.86833,26.72
2001,10,17,16,30,5688.485,26.49
2001,10,17,17,0,5736.39333,27.37
2001,10,17,17,30,5788.04,27.03
2001,10,17,18,0,5956.32,30.65
2001,10,17,18,30,5960.58667,29.47
2001,10,17,19,0,5970.68333,30.99
2001,10,17,19,30,5949.825,29.34
2001,10,17,20,0,5838.665,26.82
2001,10,17,20,30,5689.43167,24.42
2001,10,17,21,0,5587.31,24.01
2001,10,17,21,30,5441.53167,23.19
2001,10,17,22,0,5286.81333,22.85
2001,10,17,22,30,5130.02167,25.45
2001,10,17,23,0,5074.40833,24.02
2001,10,17,23,30,5422.28667,30.55
2001,10,18,0,0,5369.77833,25.48
2001,10,18,0,30,5165.38833,25.25
2001,10,18,1,0,5009.73833,24.24
2001,10,18,1,30,5365.83833,26.77
2001,10,18,2,0,5220.645,24.61
2001,10,18,2,30,5020.69667,22.23
2001,10,18,3,0,4756.34667,18.53
2001,10,18,3,30,4610.45333,15.69
2001,10,18,4,0,4443.135,14.36
2001,10,18,4,30,4425.01,14.23
2001,10,18,5,0,4356.635,14.43
2001,10,18,5,30,4432.44667,16.63
2001,10,18,6,0,4554.43833,19.26
2001,10,18,6,30,4921.95667,27.28
2001,10,18,7,0,5317.98833,37.22
2001,10,18,7,30,5452.32333,29.58
2001,10,18,8,0,5742.85167,38.47
2001,10,18,8,30,5839.78,43.76
2001,10,18,9,0,5811.47333,46.24
2001,10,18,9,30,5824,54.31
2001,10,18,10,0,5829.21167,57.34
2001,10,18,10,30,5790.60833,85.74
2001,10,18,11,0,5792.08,89.6
2001,10,18,11,30,5784.96,95.65
2001,10,18,12,0,5768.44333,77.81
2001,10,18,12,30,5760.65833,73.39
2001,10,18,13,0,5753.20167,80.71
2001,10,18,13,30,5824.01833,84.04
2001,10,18,14,0,5855.26333,68.93
2001,10,18,14,30,5820.10333,59.07
2001,10,18,15,0,5721.895,60.01
2001,10,18,15,30,5710.62833,65.78
2001,10,18,16,0,5697.13667,69.97
2001,10,18,16,30,5770.82,56.69
2001,10,18,17,0,5756.71167,38.91
2001,10,18,17,30,5850.74167,29
2001,10,18,18,0,5898.59333,36.41
2001,10,18,18,30,5906.04333,38.27
2001,10,18,19,0,5993.12,46.61
2001,10,18,19,30,6111.26,52.62
2001,10,18,20,0,6074.13,43.7
2001,10,18,20,30,5935.24,39.71
2001,10,18,21,0,5857.51167,32.61
2001,10,18,21,30,5700.36667,28.65
2001,10,18,22,0,5533.29667,28.05
2001,10,18,22,30,5381.35833,37.79
2001,10,18,23,0,5273.815,36.35
2001,10,18,23,30,5627.89833,45.3
2001,10,19,0,0,5510.04667,33.96
2001,10,19,0,30,5370.92333,37.18
2001,10,19,1,0,5263.76667,33.61
2001,10,19,1,30,5586.38667,33.77
2001,10,19,2,0,5417.455,27.34
2001,10,19,2,30,5201.43667,25.68
2001,10,19,3,0,4989.00167,23.82
2001,10,19,3,30,4825.27667,21.66
2001,10,19,4,0,4659.20667,18.54
2001,10,19,4,30,4566.47167,17.7
2001,10,19,5,0,4526.9,16.78
2001,10,19,5,30,4575.64,17.56
2001,10,19,6,0,4756.55833,20.51
2001,10,19,6,30,5119.46,24.06
2001,10,19,7,0,5526.21167,26.41
2001,10,19,7,30,5674.88,26.38
2001,10,19,8,0,5957.66,34.12
2001,10,19,8,30,6097.21167,36.84
2001,10,19,9,0,6124.02333,36.01
2001,10,19,9,30,6109.88,38.65
2001,10,19,10,0,6117.65833,38.7
2001,10,19,10,30,6105.22167,38.31
2001,10,19,11,0,6068.99,36.57
2001,10,19,11,30,6004.955,31.52
2001,10,19,12,0,6023.23167,50.78
2001,10,19,12,30,5944.03,70.53
2001,10,19,13,0,5891.91,53.03
2001,10,19,13,30,5936.355,38.41
2001,10,19,14,0,5910.00833,37.33
2001,10,19,14,30,5816.06333,33.38
2001,10,19,15,0,5769.64167,26.87
2001,10,19,15,30,5648.52667,47.68
2001,10,19,16,0,5618.68,62.28
2001,10,19,16,30,5632.12,40.15
2001,10,19,17,0,5634.76833,25.78
2001,10,19,17,30,5640.475,25.74
2001,10,19,18,0,5725.08833,25.7
2001,10,19,18,30,5730.01333,26.1
2001,10,19,19,0,5845.655,27.34
2001,10,19,19,30,5936.10167,28.06
2001,10,19,20,0,5905.635,27.93
2001,10,19,20,30,5831.575,27.72
2001,10,19,21,0,5718.77167,25.96
2001,10,19,21,30,5575.44,24.33
2001,10,19,22,0,5404.54333,22.47
2001,10,19,22,30,5332.75,27.28
2001,10,19,23,0,5241.89167,27.89
2001,10,19,23,30,5626.235,32.89
2001,10,20,0,0,5525.21833,30.7
2001,10,20,0,30,5366.66833,27.09
2001,10,20,1,0,5203.00667,25.25
2001,10,20,1,30,5481.53167,27.03
2001,10,20,2,0,5323.16333,23.33
2001,10,20,2,30,5101.71167,21.07
2001,10,20,3,0,4915.99333,20.04
2001,10,20,3,30,4732.53333,17.42
2001,10,20,4,0,4631.28,16.61
2001,10,20,4,30,4511.65833,13.95
2001,10,20,5,0,4449.40167,14.21
2001,10,20,5,30,4444.32333,14
2001,10,20,6,0,4427.72167,14.11
2001,10,20,6,30,4502.2,14.05
2001,10,20,7,0,4612.46667,15.55
2001,10,20,7,30,4603.70667,17.11
2001,10,20,8,0,4785.435,21.53
2001,10,20,8,30,5026.02333,26.22
2001,10,20,9,0,5074.96833,28.25
2001,10,20,9,30,5174.96167,30.84
2001,10,20,10,0,5181.76333,30.2
2001,10,20,10,30,5148.55,26.55
2001,10,20,11,0,5073.20167,26.15
2001,10,20,11,30,5004.97667,24.77
2001,10,20,12,0,5005.065,24.03
2001,10,20,12,30,4992.22167,30.22
2001,10,20,13,0,4924.24667,35.21
2001,10,20,13,30,4906.76667,21.4
2001,10,20,14,0,4834.26333,20.23
2001,10,20,14,30,4802.84833,19.52
2001,10,20,15,0,4762.82,19.09
2001,10,20,15,30,4692.31,17.1
2001,10,20,16,0,4690.04667,17.23
2001,10,20,16,30,4692.80833,18.63
2001,10,20,17,0,4756.02333,19.72
2001,10,20,17,30,4860.24667,19.27
2001,10,20,18,0,5004.61,23.3
2001,10,20,18,30,5134.44,24.78
2001,10,20,19,0,5248.78167,29.31
2001,10,20,19,30,5400.37,30.23
2001,10,20,20,0,5371.68167,28.08
2001,10,20,20,30,5298.24833,26.51
2001,10,20,21,0,5227.52833,27.89
2001,10,20,21,30,5097.88167,26.08
2001,10,20,22,0,5009.09,23.7
2001,10,20,22,30,4944.5,25.35
2001,10,20,23,0,4916.955,25.03
2001,10,20,23,30,5262.03833,30
2001,10,21,0,0,5213.82,26.45
2001,10,21,0,30,5071.00167,24.93
2001,10,21,1,0,4935.08833,23.11
2001,10,21,1,30,5296.43167,26.22
2001,10,21,2,0,5088.08333,22.64
2001,10,21,2,30,4896.985,19.36
2001,10,21,3,0,4715.66,16.71
2001,10,21,3,30,4581.995,15.75
2001,10,21,4,0,4452.99833,14.99
2001,10,21,4,30,4360.76167,15.12
2001,10,21,5,0,4254.97667,14.08
2001,10,21,5,30,4206.90833,13.83
2001,10,21,6,0,4129.62167,13.37
2001,10,21,6,30,4194.30833,13.42
2001,10,21,7,0,4228.975,13.65
2001,10,21,7,30,4222.16667,13.83
2001,10,21,8,0,4313.36,14.42
2001,10,21,8,30,4424.12333,17.2
2001,10,21,9,0,4485.74333,21.14
2001,10,21,9,30,4559.81333,22.53
2001,10,21,10,0,4594.45,23.34
2001,10,21,10,30,4598.09333,21.18
2001,10,21,11,0,4532.24667,20.3
2001,10,21,11,30,4556.67667,20.31
2001,10,21,12,0,4571.91333,20.3
2001,10,21,12,30,4556.26,19.88
2001,10,21,13,0,4558.09333,18.75
2001,10,21,13,30,4556.75833,18.3
2001,10,21,14,0,4527.84333,17.38
2001,10,21,14,30,4477.92667,15.4
2001,10,21,15,0,4450.86833,15.26
2001,10,21,15,30,4440.49167,15.17
2001,10,21,16,0,4449.49167,15.39
2001,10,21,16,30,4470.77,15.81
2001,10,21,17,0,4534.87667,15.88
2001,10,21,17,30,4576.70667,17.3
2001,10,21,18,0,4682.53833,20.5
2001,10,21,18,30,4842.85333,25.94
2001,10,21,19,0,4945.01,29.52
2001,10,21,19,30,5124.57667,27.88
2001,10,21,20,0,5137.67,28.13
2001,10,21,20,30,5058.90667,26.47
2001,10,21,21,0,4994.60333,27.15
2001,10,21,21,30,4890.565,25.67
2001,10,21,22,0,4760.475,22.55
2001,10,21,22,30,4685.38,23.66
2001,10,21,23,0,4650.70667,22.15
2001,10,21,23,30,4984.12833,25.26
2001,10,22,0,0,4890.79333,21.71
2001,10,22,0,30,4774.61167,19.46
2001,10,22,1,0,4666.16667,19.51
2001,10,22,1,30,4999.58167,23.08
2001,10,22,2,0,4894.31333,19.57
2001,10,22,2,30,4742.76667,16.75
2001,10,22,3,0,4561.99,15.72
2001,10,22,3,30,4433.56833,14.9
2001,10,22,4,0,4307.04167,13.81
2001,10,22,4,30,4198.375,14.67
2001,10,22,5,0,4180.91833,14.75
2001,10,22,5,30,4270.57333,15.41
2001,10,22,6,0,4310.54,17.43
2001,10,22,6,30,4680.56333,22.81
2001,10,22,7,0,4995.41,24.35
2001,10,22,7,30,5173.235,24.07
2001,10,22,8,0,5475.08,37.2
2001,10,22,8,30,5636.015,35.86
2001,10,22,9,0,5677.07,33.03
2001,10,22,9,30,5751.33833,38.43
2001,10,22,10,0,5762.685,41.88
2001,10,22,10,30,5760.31667,45.52
2001,10,22,11,0,5809.88667,60.03
2001,10,22,11,30,5817.78,54.61
2001,10,22,12,0,5848.335,49.04
2001,10,22,12,30,5845.72667,49.56
2001,10,22,13,0,5810.11667,46.58
2001,10,22,13,30,5909.98667,49.08
2001,10,22,14,0,5902.99167,50.56
2001,10,22,14,30,5916.22167,51.22
2001,10,22,15,0,5902.59,45.82
2001,10,22,15,30,5861.4,39.78
2001,10,22,16,0,5872.84333,40.39
2001,10,22,16,30,5850.27833,43.79
2001,10,22,17,0,5904.99333,38.32
2001,10,22,17,30,5843.47667,29.19
2001,10,22,18,0,5870.795,31.63
2001,10,22,18,30,5748.68833,32.24
2001,10,22,19,0,5756.80167,38
2001,10,22,19,30,5766.39333,33.66
2001,10,22,20,0,5698.79167,30.7
2001,10,22,20,30,5545.38167,27.26
2001,10,22,21,0,5428.06,25.43
2001,10,22,21,30,5285.47167,23.94
2001,10,22,22,0,5166.105,22.53
2001,10,22,22,30,5014.78667,27.94
2001,10,22,23,0,4994.99,27.09
