YR,M,D,HR,MIN,DM,RRP
2001,11,25,4,30,3795.50333,14.33
2001,11,25,5,0,3789.98833,13.98
2001,11,25,5,30,3806.62167,14.54
2001,11,25,6,0,3843.035,12.02
2001,11,25,6,30,3976.29167,15.69
2001,11,25,7,0,4139.59667,16.14
2001,11,25,7,30,4302.23667,16.78
2001,11,25,8,0,4503.42,17.6
2001,11,25,8,30,4655.855,19.43
2001,11,25,9,0,4772.31167,19.66
2001,11,25,9,30,4851.9,20.86
2001,11,25,10,0,4913.12167,20.67
2001,11,25,10,30,4950.86333,23.14
2001,11,25,11,0,4932.61667,21.89
2001,11,25,11,30,4932.62667,20.68
2001,11,25,12,0,4890.51,20.09
2001,11,25,12,30,4916.815,20.22
2001,11,25,13,0,4877.945,19.68
2001,11,25,13,30,4842.505,19.59
2001,11,25,14,0,4819.06833,18.6
2001,11,25,14,30,4828.85333,18.51
2001,11,25,15,0,4834.59,19.78
2001,11,25,15,30,4862.13333,20.4
2001,11,25,16,0,4852.07,21.38
2001,11,25,16,30,4880.00333,20.72
2001,11,25,17,0,4982.50667,22.64
2001,11,25,17,30,5091.75667,26.03
2001,11,25,18,0,5234.89333,27.01
2001,11,25,18,30,5378.975,27.34
2001,11,25,19,0,5486.245,28.62
2001,11,25,19,30,5433.62333,30
2001,11,25,20,0,5378.39333,29.58
2001,11,25,20,30,5199.78167,23.35
2001,11,25,21,0,5058.54167,19.78
2001,11,25,21,30,4904.53333,18.81
2001,11,25,22,0,4804.42333,18.35
2001,11,25,22,30,4765.61,19.56
2001,11,25,23,0,4701.14167,18.42
2001,11,25,23,30,4747.82167,19.76
2001,11,26,0,0,4601.605,19.01
2001,11,26,0,30,4438.66,18.39
2001,11,26,1,0,4293.855,17.61
2001,11,26,1,30,4203.24833,17.59
2001,11,26,2,0,4073.84667,16.36
2001,11,26,2,30,4017.96833,15.13
2001,11,26,3,0,3944.69667,14.79
2001,11,26,3,30,3941.7,14.83
2001,11,26,4,0,3938.95,14.82
2001,11,26,4,30,3947.40833,15.11
2001,11,26,5,0,4040.07333,15.96
2001,11,26,5,30,4214.54333,16.67
2001,11,26,6,0,4400.12333,22.5
2001,11,26,6,30,4816.29833,26.72
2001,11,26,7,0,5177.27167,39.31
2001,11,26,7,30,5523.95667,28.92
2001,11,26,8,0,5799.75667,31.89
2001,11,26,8,30,5922.02833,32.18
2001,11,26,9,0,5925.80833,34.28
2001,11,26,9,30,5962.355,35.67
2001,11,26,10,0,5989.66333,33.05
2001,11,26,10,30,5976.36167,32.16
2001,11,26,11,0,5958.30833,32.11
2001,11,26,11,30,5992.48333,30.97
2001,11,26,12,0,6027.44,32.68
2001,11,26,12,30,5979.34167,30.22
2001,11,26,13,0,5951.81167,30.3
2001,11,26,13,30,5980.825,32.5
2001,11,26,14,0,5976.34333,32.27
2001,11,26,14,30,5972.26667,31.45
2001,11,26,15,0,5972.25333,29.76
2001,11,26,15,30,5975.58833,30.61
2001,11,26,16,0,5958.57333,31.33
2001,11,26,16,30,5955.69167,32.03
2001,11,26,17,0,5934.11,29.74
2001,11,26,17,30,5953.55,25.25
2001,11,26,18,0,5991.41833,24.6
2001,11,26,18,30,5959.85667,23.94
2001,11,26,19,0,6024.53833,25.1
2001,11,26,19,30,5897.33667,24.51
2001,11,26,20,0,5817.865,23.69
2001,11,26,20,30,5649.52167,21.46
2001,11,26,21,0,5449.34667,18.01
2001,11,26,21,30,5402.45833,19.2
2001,11,26,22,0,5258.11167,17.95
2001,11,26,22,30,5177.03167,21.53
2001,11,26,23,0,5080.335,19.13
2001,11,26,23,30,5072.075,21.6
2001,11,27,0,0,4871.955,18.42
2001,11,27,0,30,4625.00167,17.45
2001,11,27,1,0,4510.16667,16.61
2001,11,27,1,30,4361.805,16.25
2001,11,27,2,0,4220.21833,15
2001,11,27,2,30,4098.90667,14.88
2001,11,27,3,0,4075.6,14.46
2001,11,27,3,30,4036.135,14.82
2001,11,27,4,0,4038.475,14.86
2001,11,27,4,30,4100.405,15.89
2001,11,27,5,0,4185.92167,16.17
2001,11,27,5,30,4290.81,16.64
2001,11,27,6,0,4490.34333,17.84
2001,11,27,6,30,4858.64,22.88
2001,11,27,7,0,5246.41333,26.15
2001,11,27,7,30,5530.235,19.24
2001,11,27,8,0,5768.31167,18.8
2001,11,27,8,30,5886.69,22.94
2001,11,27,9,0,5903.32667,22.98
2001,11,27,9,30,5940.07,22.63
2001,11,27,10,0,5945.27667,23.64
2001,11,27,10,30,5884.02,22.36
2001,11,27,11,0,5937.625,22.45
2001,11,27,11,30,5923.79667,21.09
2001,11,27,12,0,5934.01333,21.91
2001,11,27,12,30,5905.54333,21.91
2001,11,27,13,0,5911.06,22.18
2001,11,27,13,30,5920.95667,21.25
2001,11,27,14,0,5921.30167,21.11
2001,11,27,14,30,5942.88833,22.45
2001,11,27,15,0,5983.28667,23.33
2001,11,27,15,30,5963.90167,22.51
2001,11,27,16,0,6005.44833,23.59
2001,11,27,16,30,5967.735,22.68
2001,11,27,17,0,5987.05667,24.66
2001,11,27,17,30,5968.65333,24.4
2001,11,27,18,0,5996.99667,23.48
2001,11,27,18,30,5854.31833,19.44
2001,11,27,19,0,5845.33667,20.19
2001,11,27,19,30,5758.24333,23.76
2001,11,27,20,0,5640.39,22.97
2001,11,27,20,30,5461.9,20.55
2001,11,27,21,0,5312.79833,17.61
2001,11,27,21,30,5225.17,18.72
2001,11,27,22,0,5104.37333,17.69
2001,11,27,22,30,5058.38667,22.95
2001,11,27,23,0,4988.11333,21.75
2001,11,27,23,30,4968.81667,23.25
2001,11,28,0,0,4787.02667,22.2
2001,11,28,0,30,4551.79833,20.48
2001,11,28,1,0,4382.77,16.92
2001,11,28,1,30,4212.92667,16.57
2001,11,28,2,0,4109.80167,15.11
2001,11,28,2,30,4021.74167,14.94
2001,11,28,3,0,3963.07667,14.55
2001,11,28,3,30,3931.55167,13.53
2001,11,28,4,0,3918.10667,10.54
2001,11,28,4,30,3967.54833,13.04
2001,11,28,5,0,4010.85667,14.81
2001,11,28,5,30,4161.56833,15.76
2001,11,28,6,0,4365.41333,18.22
2001,11,28,6,30,4723.43167,22.69
2001,11,28,7,0,5097.24667,25.59
2001,11,28,7,30,5465.385,21.09
2001,11,28,8,0,5682.97333,21.84
2001,11,28,8,30,5740.78333,22.27
2001,11,28,9,0,5787.41333,22.52
2001,11,28,9,30,5822.48667,23.75
2001,11,28,10,0,5802.17667,23.19
2001,11,28,10,30,5853.50833,23.62
2001,11,28,11,0,5832.41333,23.27
2001,11,28,11,30,5848.095,22.86
2001,11,28,12,0,5883.96833,22.38
2001,11,28,12,30,5849.02,21.75
2001,11,28,13,0,5785.865,21
2001,11,28,13,30,5820.81833,22
2001,11,28,14,0,5894.18333,21.63
2001,11,28,14,30,5923.115,21.95
2001,11,28,15,0,5847.80833,21.36
2001,11,28,15,30,5832.77333,21.26
2001,11,28,16,0,5837.48167,22.37
2001,11,28,16,30,5798.66167,21.55
2001,11,28,17,0,5792.63333,21.47
2001,11,28,17,30,5802.87,19.03
2001,11,28,18,0,5716.64333,19.2
2001,11,28,18,30,5648.32167,17.57
2001,11,28,19,0,5802.09333,17.96
2001,11,28,19,30,5863.71333,19.54
2001,11,28,20,0,5764.49667,19.57
2001,11,28,20,30,5563.525,17.56
2001,11,28,21,0,5469.28167,17.34
2001,11,28,21,30,5366.615,17.23
2001,11,28,22,0,5249.05167,16.92
2001,11,28,22,30,5248.54667,19.38
2001,11,28,23,0,5143.855,18.1
2001,11,28,23,30,5088.87167,19.17
2001,11,29,0,0,4873.65667,18.03
2001,11,29,0,30,4637.65167,17.57
2001,11,29,1,0,4477.94667,16.03
2001,11,29,1,30,4349.07667,16.13
2001,11,29,2,0,4207.21667,15.01
2001,11,29,2,30,4087.46167,14.61
2001,11,29,3,0,4030.80333,12.18
2001,11,29,3,30,3927.90333,4.93
2001,11,29,4,0,3906.19667,5.89
2001,11,29,4,30,3969.22833,10.9
2001,11,29,5,0,3996.27,14.16
2001,11,29,5,30,4195.02,16.68
2001,11,29,6,0,4416.92167,17.3
2001,11,29,6,30,4780.23833,18.39
2001,11,29,7,0,5175.46,21.23
2001,11,29,7,30,5479.71667,17.45
2001,11,29,8,0,5673.61333,17.65
2001,11,29,8,30,5788.80333,20.54
2001,11,29,9,0,5825.99167,21.56
2001,11,29,9,30,5875.22667,22.22
2001,11,29,10,0,5840.96167,23.54
2001,11,29,10,30,5850.77667,23.61
2001,11,29,11,0,5869.17,23.85
2001,11,29,11,30,5886.535,23.41
2001,11,29,12,0,5866.71833,23.01
2001,11,29,12,30,5856.82,22.53
2001,11,29,13,0,5859.72,22.17
2001,11,29,13,30,5911.015,23.51
2001,11,29,14,0,5912.67167,23
2001,11,29,14,30,5880.33833,23.04
2001,11,29,15,0,5858.83167,22.96
2001,11,29,15,30,5809.38667,22.41
2001,11,29,16,0,5820.27667,22.18
2001,11,29,16,30,5819.92167,20.94
2001,11,29,17,0,5808.31,20.1
2001,11,29,17,30,5763.90167,17.96
2001,11,29,18,0,5780.78333,17.96
2001,11,29,18,30,5721.545,17.77
2001,11,29,19,0,5794.68667,17.9
2001,11,29,19,30,5823.065,18
2001,11,29,20,0,5770.54667,18.49
2001,11,29,20,30,5591.7,17.63
2001,11,29,21,0,5470.43167,17.43
2001,11,29,21,30,5336.48,17.56
2001,11,29,22,0,5257.45167,17.4
2001,11,29,22,30,5166.175,20.18
2001,11,29,23,0,5070.555,19.01
2001,11,29,23,30,5089.455,20.91
2001,11,30,0,0,4856.16,18.08
2001,11,30,0,30,4623.145,17.26
2001,11,30,1,0,4457.37333,15.55
2001,11,30,1,30,4307.43333,15.21
2001,11,30,2,0,4177.115,14.9
2001,11,30,2,30,4098.88667,14.6
2001,11,30,3,0,4030.185,13.23
2001,11,30,3,30,3988.39,11.04
2001,11,30,4,0,3992.54167,11.18
2001,11,30,4,30,3987.425,13.96
2001,11,30,5,0,4082.495,14.97
2001,11,30,5,30,4257.95333,16.68
2001,11,30,6,0,4440.09,17.36
2001,11,30,6,30,4854.64,18.83
2001,11,30,7,0,5246.16833,23.14
2001,11,30,7,30,5553.66667,17.77
2001,11,30,8,0,5749.65667,17.92
2001,11,30,8,30,5903.02833,21.37
2001,11,30,9,0,5914.57667,23
2001,11,30,9,30,5961.60833,24.61
2001,11,30,10,0,5974.65,25
2001,11,30,10,30,5995.21667,25.08
2001,11,30,11,0,6016.605,25.1
2001,11,30,11,30,6063.08667,25.2
2001,11,30,12,0,6109.105,25.46
2001,11,30,12,30,6123.70167,25.17
2001,11,30,13,0,6092.61333,25.1
2001,11,30,13,30,6079.91333,25.15
2001,11,30,14,0,6107.175,25.1
2001,11,30,14,30,6095.87,25.17
2001,11,30,15,0,6069.37167,25.1
2001,11,30,15,30,6014.61333,25.1
2001,11,30,16,0,6014.015,25.1
2001,11,30,16,30,5984.50667,22.08
2001,11,30,17,0,5951.48167,21.8
2001,11,30,17,30,5857.59333,18.47
2001,11,30,18,0,5751.07667,18.57
2001,11,30,18,30,5650.09,17.69
2001,11,30,19,0,5732.46167,17.6
2001,11,30,19,30,5699.63333,17.84
2001,11,30,20,0,5633.37,17.7
2001,11,30,20,30,5489.735,17.47
2001,11,30,21,0,5335.08167,17.37
2001,11,30,21,30,5312.46833,17.56
2001,11,30,22,0,5208.28167,17.48
2001,11,30,22,30,5223.32,26.04
2001,11,30,23,0,5150.495,23.13
2001,11,30,23,30,5197.13167,24.39
2001,12,1,0,0,4917.60833,22.51
2001,12,1,0,30,4677.22333,19.82
2001,12,1,1,0,4493.505,17.4
2001,12,1,1,30,4365.79833,17.18
2001,12,1,2,0,4191.60667,15.42
2001,12,1,2,30,4114.91667,14.79
2001,12,1,3,0,4041.165,14.48
2001,12,1,3,30,4001.27333,14.22
2001,12,1,4,0,3965.655,14.01
2001,12,1,4,30,3995.59333,14.33
2001,12,1,5,0,4027.785,14.44
2001,12,1,5,30,4089.63167,14.95
2001,12,1,6,0,4182.82333,15.24
2001,12,1,6,30,4379.18833,17.35
2001,12,1,7,0,4616.54333,17.93
2001,12,1,7,30,4876.05833,17.95
2001,12,1,8,0,5127.95167,22.39
2001,12,1,8,30,5347.49833,27.66
2001,12,1,9,0,5519.77333,27.37
2001,12,1,9,30,5624.615,27.33
2001,12,1,10,0,5637.98833,28.17
2001,12,1,10,30,5652.245,28.35
2001,12,1,11,0,5630.86333,26.61
2001,12,1,11,30,5659.29333,26.08
2001,12,1,12,0,5654.49,26.05
2001,12,1,12,30,5635.955,25.81
2001,12,1,13,0,5634.36333,25.1
2001,12,1,13,30,5636.98167,25.08
2001,12,1,14,0,5632.025,25.02
2001,12,1,14,30,5635.04,24.24
2001,12,1,15,0,5604.11,24.18
2001,12,1,15,30,5585.36833,23.27
2001,12,1,16,0,5606.9,24.71
2001,12,1,16,30,5611.71833,24.45
2001,12,1,17,0,5625.87333,24.9
2001,12,1,17,30,5581.87667,24.15
2001,12,1,18,0,5589.17167,23.7
2001,12,1,18,30,5589.81,23.07
2001,12,1,19,0,5737.48,24.6
2001,12,1,19,30,5746.255,25.88
2001,12,1,20,0,5660.32333,26.09
2001,12,1,20,30,5498.82167,23.89
2001,12,1,21,0,5387.86667,21.38
2001,12,1,21,30,5305.6,22.65
2001,12,1,22,0,5216.14333,21.69
2001,12,1,22,30,5166.11167,21.3
2001,12,1,23,0,5114.25167,19.56
2001,12,1,23,30,5102.19167,20
2001,12,2,0,0,4912.82,19.46
2001,12,2,0,30,4641.93667,17.63
2001,12,2,1,0,4486.49667,17.46
2001,12,2,1,30,4314.26,16.54
2001,12,2,2,0,4187.135,14.57
2001,12,2,2,30,4101.55,13.65
2001,12,2,3,0,3977.84167,10.99
2001,12,2,3,30,3939.77333,12.77
2001,12,2,4,0,3964.15667,12.96
2001,12,2,4,30,3974.91333,13.33
2001,12,2,5,0,3964.23833,11.31
2001,12,2,5,30,3964.56333,13.02
2001,12,2,6,0,4040.49,14.41
2001,12,2,6,30,4133.93167,13
2001,12,2,7,0,4322.36333,16.69
2001,12,2,7,30,4531.61,17
2001,12,2,8,0,4756.58667,18.18
2001,12,2,8,30,4958.23167,18.94
2001,12,2,9,0,5065.65833,18.01
2001,12,2,9,30,5183.58,18.39
2001,12,2,10,0,5240.22833,18.01
2001,12,2,10,30,5301.95,19.25
2001,12,2,11,0,5307.92,19.66
2001,12,2,11,30,5322.69,20.44
2001,12,2,12,0,5327.08167,19.94
2001,12,2,12,30,5337.15,20.36
2001,12,2,13,0,5303.87167,20.05
2001,12,2,13,30,5319.385,19.63
2001,12,2,14,0,5313.02833,18.64
2001,12,2,14,30,5271.46167,18.27
2001,12,2,15,0,5307.75333,18.8
2001,12,2,15,30,5292.73,18.55
2001,12,2,16,0,5294.99167,19.26
2001,12,2,16,30,5279.57667,18.35
2001,12,2,17,0,5289.03667,18.81
2001,12,2,17,30,5371.05167,19.97
2001,12,2,18,0,5384.585,19.75
2001,12,2,18,30,5433.00833,19.29
2001,12,2,19,0,5626.26833,20.52
2001,12,2,19,30,5686.14667,22.45
2001,12,2,20,0,5621.23333,20.33
2001,12,2,20,30,5487.07167,17.92
2001,12,2,21,0,5348.635,17.94
2001,12,2,21,30,5244.94,19.84
2001,12,2,22,0,5125.08667,19.85
2001,12,2,22,30,5015.17167,18.43
2001,12,2,23,0,4922.855,17.58
2001,12,2,23,30,4906.225,18.25
2001,12,3,0,0,4695.34833,17.69
2001,12,3,0,30,4449.73,16.49
2001,12,3,1,0,4384.27333,16.76
2001,12,3,1,30,4271.07167,15.21
2001,12,3,2,0,4147.165,14.76
2001,12,3,2,30,4050.86333,13.13
2001,12,3,3,0,3999.585,11.39
2001,12,3,3,30,3982.48167,11.1
2001,12,3,4,0,3953.06333,10.79
2001,12,3,4,30,3999.27333,13.92
2001,12,3,5,0,4056.62,14.57
2001,12,3,5,30,4207.64833,15.12
2001,12,3,6,0,4402.165,16.03
2001,12,3,6,30,4821.55833,17.87
2001,12,3,7,0,5235.19167,22.34
2001,12,3,7,30,5637.39,20.56
2001,12,3,8,0,5932.45667,23.85
2001,12,3,8,30,6034.38,24.83
2001,12,3,9,0,6096.72,25.14
2001,12,3,9,30,6118.14833,26.04
2001,12,3,10,0,6154.32833,26.7
2001,12,3,10,30,6203.74,26.35
2001,12,3,11,0,6225.52667,25.1
2001,12,3,11,30,6278.925,27.45
2001,12,3,12,0,6311.95,28.53
2001,12,3,12,30,6281.03333,25.08
2001,12,3,13,0,6316.155,25.1
2001,12,3,13,30,6356.68,24.67
2001,12,3,14,0,6342.965,23.83
2001,12,3,14,30,6362.73333,23.15
2001,12,3,15,0,6371.625,24.52
2001,12,3,15,30,6347.07167,24.89
2001,12,3,16,0,6349.795,24.15
2001,12,3,16,30,6328.07167,25.1
2001,12,3,17,0,6289.79167,25.1
2001,12,3,17,30,6239.21167,24.16
2001,12,3,18,0,6123.26667,23.67
2001,12,3,18,30,6042.695,18.92
2001,12,3,19,0,6118.30667,23.49
2001,12,3,19,30,6145.40667,23.76
2001,12,3,20,0,6046.03333,23.01
2001,12,3,20,30,5850.56833,18.66
2001,12,3,21,0,5629.84833,17.39
2001,12,3,21,30,5589.82333,17.88
2001,12,3,22,0,5392.49167,17.49
2001,12,3,22,30,5313.71167,20.9
2001,12,3,23,0,5167.27833,17.54
2001,12,3,23,30,5153.39333,17.91
2001,12,4,0,0,4932.99167,17.34
2001,12,4,0,30,4699.55,17.09
2001,12,4,1,0,4550.08167,16.68
2001,12,4,1,30,4408.01833,16.15
2001,12,4,2,0,4297.50167,15.21
2001,12,4,2,30,4167.155,14.99
2001,12,4,3,0,4168.47167,15.55
2001,12,4,3,30,4156.11833,14.92
2001,12,4,4,0,4162.98833,15.05
2001,12,4,4,30,4192.32833,15.65
2001,12,4,5,0,4231.70667,15.72
2001,12,4,5,30,4322.45,16.42
2001,12,4,6,0,4534.88167,17.75
2001,12,4,6,30,4920.95,19.17
2001,12,4,7,0,5282.58,18.95
2001,12,4,7,30,5675.91333,19.67
2001,12,4,8,0,5970.28667,22.87
2001,12,4,8,30,6107.94833,25.71
2001,12,4,9,0,6180.17333,26.04
2001,12,4,9,30,6219.97333,28.44
2001,12,4,10,0,6244.08833,34.25
2001,12,4,10,30,6301.52667,46.99
2001,12,4,11,0,6329.55833,40.86
2001,12,4,11,30,6371.56,40.13
2001,12,4,12,0,6394.08333,33.22
2001,12,4,12,30,6391.01333,46.79
2001,12,4,13,0,6400.59167,38.07
2001,12,4,13,30,6418.69,35.96
2001,12,4,14,0,6423.705,36.22
2001,12,4,14,30,6452.39,29.86
2001,12,4,15,0,6371.41167,30.25
2001,12,4,15,30,6381.19667,29.38
2001,12,4,16,0,6384.28833,29.12
2001,12,4,16,30,6380.195,26.37
2001,12,4,17,0,6360.735,26.27
2001,12,4,17,30,6315.01833,27.64
2001,12,4,18,0,6207.66333,24.38
2001,12,4,18,30,6112.77667,23.77
2001,12,4,19,0,6215.65833,25.01
2001,12,4,19,30,6290.18667,26.77
2001,12,4,20,0,6220.05333,25.75
2001,12,4,20,30,6034.185,24.66
2001,12,4,21,0,5864.3,22.23
2001,12,4,21,30,5758.34667,22.99
2001,12,4,22,0,5622.98333,19.95
2001,12,4,22,30,5523.45833,25.16
2001,12,4,23,0,5364.29667,23.47
2001,12,4,23,30,5307.04333,24.57
2001,12,5,0,0,5063.54167,22.32
2001,12,5,0,30,4839.50333,20.19
2001,12,5,1,0,4676.90833,18.86
2001,12,5,1,30,4530.79,17.54
2001,12,5,2,0,4380.37,17.86
2001,12,5,2,30,4334.00333,18.33
2001,12,5,3,0,4273.77,17.96
2001,12,5,3,30,4269.43667,17.31
2001,12,5,4,0,4269.43667,17.41
2001,12,5,4,30,4347.75667,17.93
2001,12,5,5,0,4382.08833,20.19
2001,12,5,5,30,4480.93167,23.51
2001,12,5,6,0,4650.39833,21.92
2001,12,5,6,30,5017.47333,25.63
2001,12,5,7,0,5445.495,30.43
2001,12,5,7,30,5756.46,24.86
2001,12,5,8,0,5993.40333,29.28
2001,12,5,8,30,6113.59833,25.2
2001,12,5,9,0,6172.16833,25.35
2001,12,5,9,30,6246.55,26.69
2001,12,5,10,0,6245.46333,27.49
2001,12,5,10,30,6262.1,27.69
2001,12,5,11,0,6246.33667,28.24
2001,12,5,11,30,6226.39167,26.95
2001,12,5,12,0,6285.85833,25.34
2001,12,5,12,30,6251.77833,26.02
2001,12,5,13,0,6294.50833,26.64
2001,12,5,13,30,6306.38667,25.63
2001,12,5,14,0,6337.80667,27.25
2001,12,5,14,30,6337.48167,27.32
2001,12,5,15,0,6295.93833,27.34
2001,12,5,15,30,6240.525,27.27
2001,12,5,16,0,6250.84333,25.34
2001,12,5,16,30,6222.78,24.87
2001,12,5,17,0,6199.19167,24.89
2001,12,5,17,30,6179.18333,25.11
2001,12,5,18,0,6177.57833,24.61
2001,12,5,18,30,6081.94167,24.05
2001,12,5,19,0,6152.39833,24.51
2001,12,5,19,30,6138.79667,25.42
2001,12,5,20,0,6052.715,25.14
2001,12,5,20,30,5851.50167,24.63
2001,12,5,21,0,5759.395,22.08
2001,12,5,21,30,5688.52667,24.73
2001,12,5,22,0,5576.52,22.77
2001,12,5,22,30,5424.07167,26.48
2001,12,5,23,0,5321.59333,23.83
2001,12,5,23,30,5289.99167,25.24
2001,12,6,0,0,5071.08167,24.53
2001,12,6,0,30,4840.47667,21.39
2001,12,6,1,0,4665.76833,19.26
2001,12,6,1,30,4530.39167,23.05
2001,12,6,2,0,4397.89667,17.44
2001,12,6,2,30,4320.70333,17.09
2001,12,6,3,0,4297.61,17.65
2001,12,6,3,30,4250.01833,17.44
2001,12,6,4,0,4244.085,17.41
2001,12,6,4,30,4289.67833,17.5
2001,12,6,5,0,4323.20333,17.68
2001,12,6,5,30,4499.09667,23.9
2001,12,6,6,0,4647.87333,26.64
2001,12,6,6,30,5033.175,27.52
2001,12,6,7,0,5401.12833,30.4
2001,12,6,7,30,5686.12833,26.32
2001,12,6,8,0,5879.08333,27.57
2001,12,6,8,30,6103.055,35.62
2001,12,6,9,0,6127.25,28.09
2001,12,6,9,30,6149.67667,26.44
2001,12,6,10,0,6196.77167,26.04
2001,12,6,10,30,6189.935,28.91
2001,12,6,11,0,6204,26.37
2001,12,6,11,30,6224.69,25.54
2001,12,6,12,0,6250.41667,25.44
2001,12,6,12,30,6230.57667,25.44
2001,12,6,13,0,6245.50667,26.3
2001,12,6,13,30,6261.59333,25.74
2001,12,6,14,0,6244.56333,25.12
2001,12,6,14,30,6228.80333,25.64
2001,12,6,15,0,6223.98667,25.1
2001,12,6,15,30,6249.79167,25.13
2001,12,6,16,0,6225.63667,26.46
2001,12,6,16,30,6238.59,25.56
2001,12,6,17,0,6237.13667,25.9
2001,12,6,17,30,6239.735,25.61
2001,12,6,18,0,6279.905,25.55
2001,12,6,18,30,6242.10167,25.23
2001,12,6,19,0,6323.55,25.77
2001,12,6,19,30,6282.36,28.36
2001,12,6,20,0,6180.92333,28.68
2001,12,6,20,30,6016.34333,25.6
2001,12,6,21,0,5901.445,22.85
2001,12,6,21,30,5780.995,22.21
2001,12,6,22,0,5623.77667,18.67
2001,12,6,22,30,5519.86833,23.95
2001,12,6,23,0,5408.27,22.21
2001,12,6,23,30,5364.05833,24.16
2001,12,7,0,0,5151.24667,21.66
2001,12,7,0,30,4900.99333,18.83
2001,12,7,1,0,4777.79167,18.8
2001,12,7,1,30,4627.30333,20.92
2001,12,7,2,0,4492.51667,18.65
2001,12,7,2,30,4355.02167,16.45
2001,12,7,3,0,4315.58333,15.66
2001,12,7,3,30,4305.30833,15.29
2001,12,7,4,0,4293.27833,15.32
2001,12,7,4,30,4371.67,17.49
2001,12,7,5,0,4434.74333,17.67
2001,12,7,5,30,4616.35667,21.96
2001,12,7,6,0,4812.67,25.96
2001,12,7,6,30,5155.99167,25.95
2001,12,7,7,0,5496.97,32.16
2001,12,7,7,30,5809.14,25.55
2001,12,7,8,0,6075.89333,29.58
2001,12,7,8,30,6178.03833,31.22
2001,12,7,9,0,6194.37833,30.45
2001,12,7,9,30,6228.30167,33.2
2001,12,7,10,0,6193.815,33.61
2001,12,7,10,30,6117.5,34.3
2001,12,7,11,0,6193.46,34.23
2001,12,7,11,30,6154.36833,29.65
2001,12,7,12,0,6186.20833,29.08
2001,12,7,12,30,6178.215,29.28
2001,12,7,13,0,6145.27667,29.23
2001,12,7,13,30,6159.79833,28.84
2001,12,7,14,0,6093.585,27.31
2001,12,7,14,30,6153.56167,28.51
2001,12,7,15,0,6133.49833,26.91
2001,12,7,15,30,6122.19333,25.63
2001,12,7,16,0,6098.48,25.94
2001,12,7,16,30,6127.87,25.28
2001,12,7,17,0,6142.96833,25.16
2001,12,7,17,30,6101.88,25.1
2001,12,7,18,0,6063.44667,24.82
2001,12,7,18,30,5936.19667,19.73
2001,12,7,19,0,5979.36167,19.59
2001,12,7,19,30,6010.49667,19.85
2001,12,7,20,0,5942.94667,19.71
2001,12,7,20,30,5714.10667,17.87
2001,12,7,21,0,5645.48833,17.45
2001,12,7,21,30,5620.30167,20.88
2001,12,7,22,0,5507.89333,18.08
2001,12,7,22,30,5487.25333,22.98
2001,12,7,23,0,5411.97833,22.24
2001,12,7,23,30,5366.54667,24.54
2001,12,8,0,0,5132.02333,22.97
2001,12,8,0,30,4872.93167,18.95
2001,12,8,1,0,4710.38667,17.66
2001,12,8,1,30,4578.89333,19.18
2001,12,8,2,0,4433.60167,17.6
2001,12,8,2,30,4295.68667,17.62
2001,12,8,3,0,4279.34333,17.43
2001,12,8,3,30,4241.42,16.95
2001,12,8,4,0,4246.71333,16.9
2001,12,8,4,30,4226.11667,17.16
2001,12,8,5,0,4222.35,17.17
2001,12,8,5,30,4298.08833,18.25
2001,12,8,6,0,4418.235,18.31
2001,12,8,6,30,4617.795,18.37
2001,12,8,7,0,4812.16333,20.58
2001,12,8,7,30,5070.98333,23.1
2001,12,8,8,0,5319.37333,27.93
2001,12,8,8,30,5566.84667,33.07
2001,12,8,9,0,5669.69333,32.55
2001,12,8,9,30,5750.13,33.82
2001,12,8,10,0,5812.265,32.53
2001,12,8,10,30,5824.195,31.71
2001,12,8,11,0,5814.60833,31.23
2001,12,8,11,30,5856.39333,31.49
2001,12,8,12,0,5870.04167,29.84
2001,12,8,12,30,5768.36167,30.25
2001,12,8,13,0,5744.70333,29.48
2001,12,8,13,30,5744.07167,30.04
2001,12,8,14,0,5730.43,27.81
2001,12,8,14,30,5695.365,26.44
2001,12,8,15,0,5675.10667,27.82
2001,12,8,15,30,5678.02333,27.91
2001,12,8,16,0,5688.22833,29.17
2001,12,8,16,30,5664.73167,27.77
2001,12,8,17,0,5631.31,30.38
2001,12,8,17,30,5611.025,29.94
2001,12,8,18,0,5602.22833,29.43
2001,12,8,18,30,5583.555,28.08
2001,12,8,19,0,5689.59167,30.75
2001,12,8,19,30,5750.73833,31.57
2001,12,8,20,0,5647.89667,30.99
2001,12,8,20,30,5478.66667,26.83
2001,12,8,21,0,5335.565,25.24
2001,12,8,21,30,5284.4,25.76
2001,12,8,22,0,5202.68333,25.91
2001,12,8,22,30,5137.64333,26.4
2001,12,8,23,0,5116.36833,26.06
2001,12,8,23,30,5159.00333,31.13
2001,12,9,0,0,4940.34,27.36
2001,12,9,0,30,4731.265,24.85
2001,12,9,1,0,4589.38667,23.22
2001,12,9,1,30,4423.69667,22.75
2001,12,9,2,0,4289.60833,22.55
2001,12,9,2,30,4203.22167,18.83
2001,12,9,3,0,4114.79,17.48
2001,12,9,3,30,4079.49833,17.33
2001,12,9,4,0,4054.66333,17.23
2001,12,9,4,30,4043.61167,17.2
2001,12,9,5,0,4018.79667,17.19
2001,12,9,5,30,4032.59,17.6
2001,12,9,6,0,4064.38833,17.68
