city,YR,M,D,HR,MIN,MW
Greenville,2009,1,10,15,0,156.421
Greenville,2009,1,10,16,0,158.709
Greenville,2009,1,10,17,0,175.968
Greenville,2009,1,10,18,0,188.891
Greenville,2009,1,10,19,0,188.753
Greenville,2009,1,10,20,0,186.118
Greenville,2009,1,10,21,0,178.003
Greenville,2009,1,10,22,0,166.54
Greenville,2009,1,10,23,0,151.747
Greenville,2009,1,11,0,0,140.266
Greenville,2009,1,11,1,0,134.281
Greenville,2009,1,11,2,0,132.057
Greenville,2009,1,11,3,0,132.217
Greenville,2009,1,11,4,0,137.502
Greenville,2009,1,11,5,0,152.147
Greenville,2009,1,11,6,0,182.578
Greenville,2009,1,11,7,0,195.73
Greenville,2009,1,11,8,0,186.052
Greenville,2009,1,11,9,0,176.243
Greenville,2009,1,11,10,0,170.764
Greenville,2009,1,11,11,0,167.749
Greenville,2009,1,11,12,0,162.866
Greenville,2009,1,11,13,0,161.418
Greenville,2009,1,11,14,0,158.893
Greenville,2009,1,11,15,0,157.524
Greenville,2009,1,11,16,0,161.712
Greenville,2009,1,11,17,0,180.033
Greenville,2009,1,11,18,0,190.45
Greenville,2009,1,11,19,0,188.105
Greenville,2009,1,11,20,0,184.256
Greenville,2009,1,11,21,0,175.255
Greenville,2009,1,11,22,0,162.45
Greenville,2009,1,11,23,0,148.026
Greenville,2009,1,12,0,0,136.126
Greenville,2009,1,12,1,0,130.783
Greenville,2009,1,12,2,0,128.241
Greenville,2009,1,12,3,0,127.672
Greenville,2009,1,12,4,0,129.956
Greenville,2009,1,12,5,0,142.342
Greenville,2009,1,12,6,0,171.738
Greenville,2009,1,12,7,0,183.362
Greenville,2009,1,12,8,0,173.067
Greenville,2009,1,12,9,0,166.824
Greenville,2009,1,12,10,0,163.299
Greenville,2009,1,12,11,0,162.29
Greenville,2009,1,12,12,0,161.788
Greenville,2009,1,12,13,0,162.397
Greenville,2009,1,12,14,0,161.185
Greenville,2009,1,12,15,0,160.301
Greenville,2009,1,12,16,0,163.971
Greenville,2009,1,12,17,0,178.279
Greenville,2009,1,12,18,0,186.681
Greenville,2009,1,12,19,0,182.334
Greenville,2009,1,12,20,0,177.262
Greenville,2009,1,12,21,0,168.162
Greenville,2009,1,12,22,0,154.998
Greenville,2009,1,12,23,0,139.662
Greenville,2009,1,13,0,0,125.982
Greenville,2009,1,13,1,0,119.459
Greenville,2009,1,13,2,0,115.493
Greenville,2009,1,13,3,0,113.748
Greenville,2009,1,13,4,0,116.8
Greenville,2009,1,13,5,0,127.614
Greenville,2009,1,13,6,0,153.746
Greenville,2009,1,13,7,0,167.5
Greenville,2009,1,13,8,0,162.849
Greenville,2009,1,13,9,0,163.219
Greenville,2009,1,13,10,0,165.584
Greenville,2009,1,13,11,0,166.79
Greenville,2009,1,13,12,0,167.344
Greenville,2009,1,13,13,0,167.179
Greenville,2009,1,13,14,0,165.968
Greenville,2009,1,13,15,0,166.461
Greenville,2009,1,13,16,0,167.758
Greenville,2009,1,13,17,0,180.947
Greenville,2009,1,13,18,0,191.254
Greenville,2009,1,13,19,0,191.055
Greenville,2009,1,13,20,0,187.456
Greenville,2009,1,13,21,0,177.421
Greenville,2009,1,13,22,0,164.04
Greenville,2009,1,13,23,0,148.58
Greenville,2009,1,14,0,0,135.434
Greenville,2009,1,14,1,0,127.854
Greenville,2009,1,14,2,0,123.591
Greenville,2009,1,14,3,0,120.554
Greenville,2009,1,14,4,0,121.199
Greenville,2009,1,14,5,0,130.278
Greenville,2009,1,14,6,0,154.615
Greenville,2009,1,14,7,0,170.536
Greenville,2009,1,14,8,0,167.842
Greenville,2009,1,14,9,0,166.687
Greenville,2009,1,14,10,0,167.493
Greenville,2009,1,14,11,0,166.123
Greenville,2009,1,14,12,0,163.03
Greenville,2009,1,14,13,0,161.364
Greenville,2009,1,14,14,0,160.812
Greenville,2009,1,14,15,0,163.385
Greenville,2009,1,14,16,0,169.489
Greenville,2009,1,14,17,0,182.604
Greenville,2009,1,14,18,0,188.241
Greenville,2009,1,14,19,0,185.538
Greenville,2009,1,14,20,0,182.76
Greenville,2009,1,14,21,0,177.314
Greenville,2009,1,14,22,0,169.133
Greenville,2009,1,14,23,0,158.625
Greenville,2009,1,15,0,0,150.157
Greenville,2009,1,15,1,0,145.744
Greenville,2009,1,15,2,0,145.134
Greenville,2009,1,15,3,0,147.242
Greenville,2009,1,15,4,0,151.851
Greenville,2009,1,15,5,0,158.279
Greenville,2009,1,15,6,0,167.291
Greenville,2009,1,15,7,0,176.793
Greenville,2009,1,15,8,0,188.093
Greenville,2009,1,15,9,0,197.841
Greenville,2009,1,15,10,0,199.345
Greenville,2009,1,15,11,0,192.913
Greenville,2009,1,15,12,0,186.422
Greenville,2009,1,15,13,0,180.539
Greenville,2009,1,15,14,0,176.145
Greenville,2009,1,15,15,0,175.558
Greenville,2009,1,15,16,0,182.101
Greenville,2009,1,15,17,0,198.627
Greenville,2009,1,15,18,0,208.751
Greenville,2009,1,15,19,0,207.548
Greenville,2009,1,15,20,0,205.205
Greenville,2009,1,15,21,0,198.776
Greenville,2009,1,15,22,0,190.485
Greenville,2009,1,15,23,0,180.49
Greenville,2009,1,16,0,0,170.679
Greenville,2009,1,16,1,0,163.852
Greenville,2009,1,16,2,0,161.11
Greenville,2009,1,16,3,0,159.391
Greenville,2009,1,16,4,0,160.44
Greenville,2009,1,16,5,0,164.663
Greenville,2009,1,16,6,0,171.033
Greenville,2009,1,16,7,0,179.067
Greenville,2009,1,16,8,0,191.481
Greenville,2009,1,16,9,0,199.828
Greenville,2009,1,16,10,0,199.885
Greenville,2009,1,16,11,0,201.791
Greenville,2009,1,16,12,0,204.11
Greenville,2009,1,16,13,0,202.782
Greenville,2009,1,16,14,0,199.535
Greenville,2009,1,16,15,0,200.36
Greenville,2009,1,16,16,0,202.166
Greenville,2009,1,16,17,0,212.991
Greenville,2009,1,16,18,0,216.59
Greenville,2009,1,16,19,0,211.147
Greenville,2009,1,16,20,0,204.916
Greenville,2009,1,16,21,0,197.165
Greenville,2009,1,16,22,0,188.711
Greenville,2009,1,16,23,0,178.72
Greenville,2009,1,17,0,0,169.363
Greenville,2009,1,17,1,0,168.539
Greenville,2009,1,17,2,0,169.243
Greenville,2009,1,17,3,0,171.318
Greenville,2009,1,17,4,0,176.441
Greenville,2009,1,17,5,0,184.955
Greenville,2009,1,17,6,0,198.083
Greenville,2009,1,17,7,0,201.741
Greenville,2009,1,17,8,0,207.904
Greenville,2009,1,17,9,0,224.107
Greenville,2009,1,17,10,0,223.469
Greenville,2009,1,17,11,0,219.749
Greenville,2009,1,17,12,0,213.44
Greenville,2009,1,17,13,0,206.303
Greenville,2009,1,17,14,0,200.834
Greenville,2009,1,17,15,0,200.77
Greenville,2009,1,17,16,0,207.555
Greenville,2009,1,17,17,0,232.939
Greenville,2009,1,17,18,0,251.48
Greenville,2009,1,17,19,0,256.074
Greenville,2009,1,17,20,0,254.726
Greenville,2009,1,17,21,0,247.606
Greenville,2009,1,17,22,0,236.333
Greenville,2009,1,17,23,0,224.714
Greenville,2009,1,18,0,0,216.518
Greenville,2009,1,18,1,0,214.264
Greenville,2009,1,18,2,0,216.04
Greenville,2009,1,18,3,0,222.162
Greenville,2009,1,18,4,0,228.418
Greenville,2009,1,18,5,0,238.804
Greenville,2009,1,18,6,0,234.926
Greenville,2009,1,18,7,0,237.692
Greenville,2009,1,18,8,0,259.245
Greenville,2009,1,18,9,0,267.6
Greenville,2009,1,18,10,0,255.615
Greenville,2009,1,18,11,0,246.187
Greenville,2009,1,18,12,0,237.106
Greenville,2009,1,18,13,0,228.354
Greenville,2009,1,18,14,0,223.08
Greenville,2009,1,18,15,0,222.462
Greenville,2009,1,18,16,0,231.607
Greenville,2009,1,18,17,0,255.281
Greenville,2009,1,18,18,0,273.155
Greenville,2009,1,18,19,0,277.166
Greenville,2009,1,18,20,0,274.033
Greenville,2009,1,18,21,0,266.772
Greenville,2009,1,18,22,0,257.902
Greenville,2009,1,18,23,0,247.294
Greenville,2009,1,19,0,0,240.502
Greenville,2009,1,19,1,0,240.55
Greenville,2009,1,19,2,0,242.053
Greenville,2009,1,19,3,0,246.023
Greenville,2009,1,19,4,0,250.743
Greenville,2009,1,19,5,0,254.42
Greenville,2009,1,19,6,0,254.571
Greenville,2009,1,19,7,0,245.534
Greenville,2009,1,19,8,0,242.8
Greenville,2009,1,19,9,0,258.236
Greenville,2009,1,19,10,0,264.566
Greenville,2009,1,19,11,0,265.155
Greenville,2009,1,19,12,0,249.881
Greenville,2009,1,19,13,0,241.509
Greenville,2009,1,19,14,0,240.981
Greenville,2009,1,19,15,0,247.784
Greenville,2009,1,19,16,0,256.408
Greenville,2009,1,19,17,0,268.106
Greenville,2009,1,19,18,0,271.675
Greenville,2009,1,19,19,0,264.297
Greenville,2009,1,19,20,0,255.676
Greenville,2009,1,19,21,0,242.63
Greenville,2009,1,19,22,0,226.647
Greenville,2009,1,19,23,0,212.05
Greenville,2009,1,20,0,0,201.867
Greenville,2009,1,20,1,0,199.454
Greenville,2009,1,20,2,0,198.176
Greenville,2009,1,20,3,0,198.234
Greenville,2009,1,20,4,0,200.431
Greenville,2009,1,20,5,0,209.344
Greenville,2009,1,20,6,0,231.908
Greenville,2009,1,20,7,0,244.94
Greenville,2009,1,20,8,0,242.956
Greenville,2009,1,20,9,0,229.594
Greenville,2009,1,20,10,0,215.302
Greenville,2009,1,20,11,0,201.387
Greenville,2009,1,20,12,0,189.814
Greenville,2009,1,20,13,0,185.041
Greenville,2009,1,20,14,0,178.538
Greenville,2009,1,20,15,0,177.716
Greenville,2009,1,20,16,0,184.633
Greenville,2009,1,20,17,0,206.53
Greenville,2009,1,20,18,0,219.324
Greenville,2009,1,20,19,0,217.511
Greenville,2009,1,20,20,0,213.18
Greenville,2009,1,20,21,0,205.172
Greenville,2009,1,20,22,0,194.633
Greenville,2009,1,20,23,0,182.001
Greenville,2009,1,21,0,0,173.903
Greenville,2009,1,21,1,0,170.655
Greenville,2009,1,21,2,0,171.104
Greenville,2009,1,21,3,0,170.706
Greenville,2009,1,21,4,0,174.4
Greenville,2009,1,21,5,0,186.213
Greenville,2009,1,21,6,0,213.279
Greenville,2009,1,21,7,0,228.463
Greenville,2009,1,21,8,0,224.797
Greenville,2009,1,21,9,0,225.64
Greenville,2009,1,21,10,0,227.901
Greenville,2009,1,21,11,0,226.291
Greenville,2009,1,21,12,0,222.253
Greenville,2009,1,21,13,0,221.469
Greenville,2009,1,21,14,0,220.206
Greenville,2009,1,21,15,0,218.197
Greenville,2009,1,21,16,0,220.558
Greenville,2009,1,21,17,0,231.869
Greenville,2009,1,21,18,0,244.635
Greenville,2009,1,21,19,0,243.816
Greenville,2009,1,21,20,0,240.215
Greenville,2009,1,21,21,0,233.976
Greenville,2009,1,21,22,0,225.533
Greenville,2009,1,21,23,0,214.74
Greenville,2009,1,22,0,0,207.622
Greenville,2009,1,22,1,0,203.836
Greenville,2009,1,22,2,0,203.777
Greenville,2009,1,22,3,0,201.136
Greenville,2009,1,22,4,0,199.792
Greenville,2009,1,22,5,0,202.394
Greenville,2009,1,22,6,0,207.934
Greenville,2009,1,22,7,0,214.378
Greenville,2009,1,22,8,0,224.112
Greenville,2009,1,22,9,0,232.372
Greenville,2009,1,22,10,0,236.08
Greenville,2009,1,22,11,0,236.515
Greenville,2009,1,22,12,0,228.629
Greenville,2009,1,22,13,0,223.606
Greenville,2009,1,22,14,0,215.368
Greenville,2009,1,22,15,0,208.859
Greenville,2009,1,22,16,0,205.868
Greenville,2009,1,22,17,0,214.006
Greenville,2009,1,22,18,0,225.439
Greenville,2009,1,22,19,0,227.065
Greenville,2009,1,22,20,0,221.667
Greenville,2009,1,22,21,0,213.953
Greenville,2009,1,22,22,0,204.318
Greenville,2009,1,22,23,0,191.832
Greenville,2009,1,23,0,0,181.301
Greenville,2009,1,23,1,0,179.596
Greenville,2009,1,23,2,0,181.525
Greenville,2009,1,23,3,0,186.073
Greenville,2009,1,23,4,0,194.383
Greenville,2009,1,23,5,0,204.177
Greenville,2009,1,23,6,0,219.936
Greenville,2009,1,23,7,0,231.794
Greenville,2009,1,23,8,0,244.317
Greenville,2009,1,23,9,0,250.873
Greenville,2009,1,23,10,0,249.073
Greenville,2009,1,23,11,0,244.26
Greenville,2009,1,23,12,0,241.727
Greenville,2009,1,23,13,0,238.022
Greenville,2009,1,23,14,0,234.196
Greenville,2009,1,23,15,0,229.369
Greenville,2009,1,23,16,0,230.531
Greenville,2009,1,23,17,0,248.461
Greenville,2009,1,23,18,0,261.841
Greenville,2009,1,23,19,0,260.062
Greenville,2009,1,23,20,0,258.347
Greenville,2009,1,23,21,0,252.727
Greenville,2009,1,23,22,0,246.315
Greenville,2009,1,23,23,0,235.132
Greenville,2009,1,24,0,0,227.554
Greenville,2009,1,24,1,0,226.703
Greenville,2009,1,24,2,0,227.686
Greenville,2009,1,24,3,0,231.491
Greenville,2009,1,24,4,0,236.226
Greenville,2009,1,24,5,0,250.822
Greenville,2009,1,24,6,0,254.662
Greenville,2009,1,24,7,0,243.379
Greenville,2009,1,24,8,0,263.809
Greenville,2009,1,24,9,0,268.661
Greenville,2009,1,24,10,0,246.612
Greenville,2009,1,24,11,0,231.746
Greenville,2009,1,24,12,0,219.95
Greenville,2009,1,24,13,0,209.98
Greenville,2009,1,24,14,0,202.708
Greenville,2009,1,24,15,0,201.549
Greenville,2009,1,24,16,0,212.181
Greenville,2009,1,24,17,0,235.817
Greenville,2009,1,24,18,0,246.75
Greenville,2009,1,24,19,0,243.573
Greenville,2009,1,24,20,0,238.381
Greenville,2009,1,24,21,0,228.429
Greenville,2009,1,24,22,0,214.554
Greenville,2009,1,24,23,0,198.829
