city,YR,M,D,HR,MIN,MW
Tipton,2009,1,11,11,0,803
Tipton,2009,1,11,12,0,825
Tipton,2009,1,11,13,0,818
Tipton,2009,1,11,14,0,835
Tipton,2009,1,11,15,0,786
Tipton,2009,1,11,16,0,806
Tipton,2009,1,11,17,0,865
Tipton,2009,1,11,18,0,924
Tipton,2009,1,11,19,0,917
Tipton,2009,1,11,20,0,911
Tipton,2009,1,11,21,0,908
Tipton,2009,1,11,22,0,845
Tipton,2009,1,11,23,0,767
Tipton,2009,1,12,0,0,714
Tipton,2009,1,12,1,0,684
Tipton,2009,1,12,2,0,675
Tipton,2009,1,12,3,0,672
Tipton,2009,1,12,4,0,679
Tipton,2009,1,12,5,0,745
Tipton,2009,1,12,6,0,794
Tipton,2009,1,12,7,0,819
Tipton,2009,1,12,8,0,790
Tipton,2009,1,12,9,0,752
Tipton,2009,1,12,10,0,731
Tipton,2009,1,12,11,0,713
Tipton,2009,1,12,12,0,705
Tipton,2009,1,12,13,0,694
Tipton,2009,1,12,14,0,680
Tipton,2009,1,12,15,0,680
Tipton,2009,1,12,16,0,698
Tipton,2009,1,12,17,0,756
Tipton,2009,1,12,18,0,826
Tipton,2009,1,12,19,0,821
Tipton,2009,1,12,20,0,795
Tipton,2009,1,12,21,0,751
Tipton,2009,1,12,22,0,680
Tipton,2009,1,12,23,0,603
Tipton,2009,1,13,0,0,557
Tipton,2009,1,13,1,0,544
Tipton,2009,1,13,2,0,597
Tipton,2009,1,13,3,0,598
Tipton,2009,1,13,4,0,603
Tipton,2009,1,13,5,0,671
Tipton,2009,1,13,6,0,787
Tipton,2009,1,13,7,0,836
Tipton,2009,1,13,8,0,818
Tipton,2009,1,13,9,0,808
Tipton,2009,1,13,10,0,755
Tipton,2009,1,13,11,0,739
Tipton,2009,1,13,12,0,743
Tipton,2009,1,13,13,0,750
Tipton,2009,1,13,14,0,760
Tipton,2009,1,13,15,0,775
Tipton,2009,1,13,16,0,815
Tipton,2009,1,13,17,0,880
Tipton,2009,1,13,18,0,944
Tipton,2009,1,13,19,0,948
Tipton,2009,1,13,20,0,935
Tipton,2009,1,13,21,0,947
Tipton,2009,1,13,22,0,896
Tipton,2009,1,13,23,0,821
Tipton,2009,1,14,0,0,782
Tipton,2009,1,14,1,0,766
Tipton,2009,1,14,2,0,769
Tipton,2009,1,14,3,0,776
Tipton,2009,1,14,4,0,740
Tipton,2009,1,14,5,0,802
Tipton,2009,1,14,6,0,914
Tipton,2009,1,14,7,0,965
Tipton,2009,1,14,8,0,931
Tipton,2009,1,14,9,0,917
Tipton,2009,1,14,10,0,898
Tipton,2009,1,14,11,0,876
Tipton,2009,1,14,12,0,858
Tipton,2009,1,14,13,0,841
Tipton,2009,1,14,14,0,827
Tipton,2009,1,14,15,0,822
Tipton,2009,1,14,16,0,838
Tipton,2009,1,14,17,0,896
Tipton,2009,1,14,18,0,976
Tipton,2009,1,14,19,0,973
Tipton,2009,1,14,20,0,959
Tipton,2009,1,14,21,0,932
Tipton,2009,1,14,22,0,925
Tipton,2009,1,14,23,0,883
Tipton,2009,1,15,0,0,845
Tipton,2009,1,15,1,0,809
Tipton,2009,1,15,2,0,757
Tipton,2009,1,15,3,0,735
Tipton,2009,1,15,4,0,738
Tipton,2009,1,15,5,0,758
Tipton,2009,1,15,6,0,790
Tipton,2009,1,15,7,0,844
Tipton,2009,1,15,8,0,892
Tipton,2009,1,15,9,0,957
Tipton,2009,1,15,10,0,949
Tipton,2009,1,15,11,0,866
Tipton,2009,1,15,12,0,877
Tipton,2009,1,15,13,0,858
Tipton,2009,1,15,14,0,845
Tipton,2009,1,15,15,0,808
Tipton,2009,1,15,16,0,857
Tipton,2009,1,15,17,0,886
Tipton,2009,1,15,18,0,987
Tipton,2009,1,15,19,0,969
Tipton,2009,1,15,20,0,958
Tipton,2009,1,15,21,0,937
Tipton,2009,1,15,22,0,895
Tipton,2009,1,15,23,0,849
Tipton,2009,1,16,0,0,798
Tipton,2009,1,16,1,0,777
Tipton,2009,1,16,2,0,774
Tipton,2009,1,16,3,0,772
Tipton,2009,1,16,4,0,778
Tipton,2009,1,16,5,0,795
Tipton,2009,1,16,6,0,826
Tipton,2009,1,16,7,0,881
Tipton,2009,1,16,8,0,920
Tipton,2009,1,16,9,0,937
Tipton,2009,1,16,10,0,927
Tipton,2009,1,16,11,0,882
Tipton,2009,1,16,12,0,907
Tipton,2009,1,16,13,0,884
Tipton,2009,1,16,14,0,873
Tipton,2009,1,16,15,0,829
Tipton,2009,1,16,16,0,847
Tipton,2009,1,16,17,0,893
Tipton,2009,1,16,18,0,1032
Tipton,2009,1,16,19,0,1049
Tipton,2009,1,16,20,0,1054
Tipton,2009,1,16,21,0,1016
Tipton,2009,1,16,22,0,959
Tipton,2009,1,16,23,0,901
Tipton,2009,1,17,0,0,871
Tipton,2009,1,17,1,0,828
Tipton,2009,1,17,2,0,860
Tipton,2009,1,17,3,0,870
Tipton,2009,1,17,4,0,895
Tipton,2009,1,17,5,0,937
Tipton,2009,1,17,6,0,1045
Tipton,2009,1,17,7,0,1081
Tipton,2009,1,17,8,0,1009
Tipton,2009,1,17,9,0,987
Tipton,2009,1,17,10,0,966
Tipton,2009,1,17,11,0,977
Tipton,2009,1,17,12,0,960
Tipton,2009,1,17,13,0,917
Tipton,2009,1,17,14,0,915
Tipton,2009,1,17,15,0,972
Tipton,2009,1,17,16,0,985
