city,YR,M,D,HR,MIN,MW
Bowman,2009,1,20,1,0,2906
Bowman,2009,1,20,2,0,2935
Bowman,2009,1,20,3,0,2939
Bowman,2009,1,20,4,0,3019
Bowman,2009,1,20,5,0,3253
Bowman,2009,1,20,6,0,3611
Bowman,2009,1,20,7,0,3731
Bowman,2009,1,20,8,0,3597
Bowman,2009,1,20,9,0,3357
Bowman,2009,1,20,10,0,3149
Bowman,2009,1,20,11,0,2952
Bowman,2009,1,20,12,0,2793
Bowman,2009,1,20,13,0,2704
Bowman,2009,1,20,14,0,2624
Bowman,2009,1,20,15,0,2588
Bowman,2009,1,20,16,0,2609
Bowman,2009,1,20,17,0,2763
Bowman,2009,1,20,18,0,3016
Bowman,2009,1,20,19,0,3055
Bowman,2009,1,20,20,0,3101
Bowman,2009,1,20,21,0,3005
Bowman,2009,1,20,22,0,2903
Bowman,2009,1,20,23,0,2682
Bowman,2009,1,21,0,0,2560
Bowman,2009,1,21,1,0,2493
Bowman,2009,1,21,2,0,2451
Bowman,2009,1,21,3,0,2461
Bowman,2009,1,21,4,0,2482
Bowman,2009,1,21,5,0,2653
Bowman,2009,1,21,6,0,2939
Bowman,2009,1,21,7,0,3046
Bowman,2009,1,21,8,0,2944
Bowman,2009,1,21,9,0,2837
Bowman,2009,1,21,10,0,2779
Bowman,2009,1,21,11,0,2669
Bowman,2009,1,21,12,0,2577
Bowman,2009,1,21,13,0,2516
Bowman,2009,1,21,14,0,2452
Bowman,2009,1,21,15,0,2421
Bowman,2009,1,21,16,0,2450
Bowman,2009,1,21,17,0,2590
Bowman,2009,1,21,18,0,2811
Bowman,2009,1,21,19,0,2834
Bowman,2009,1,21,20,0,2855
Bowman,2009,1,21,21,0,2841
Bowman,2009,1,21,22,0,2771
Bowman,2009,1,21,23,0,2670
Bowman,2009,1,22,0,0,2617
Bowman,2009,1,22,1,0,2548
Bowman,2009,1,22,2,0,2540
Bowman,2009,1,22,3,0,2527
Bowman,2009,1,22,4,0,2578
Bowman,2009,1,22,5,0,2627
Bowman,2009,1,22,6,0,2755
Bowman,2009,1,22,7,0,2896
Bowman,2009,1,22,8,0,3049
Bowman,2009,1,22,9,0,3089
Bowman,2009,1,22,10,0,3065
Bowman,2009,1,22,11,0,2966
Bowman,2009,1,22,12,0,2841
Bowman,2009,1,22,13,0,2714
Bowman,2009,1,22,14,0,2604
Bowman,2009,1,22,15,0,2576
Bowman,2009,1,22,16,0,2607
Bowman,2009,1,22,17,0,2733
Bowman,2009,1,22,18,0,2785
Bowman,2009,1,22,19,0,2733
Bowman,2009,1,22,20,0,2710
Bowman,2009,1,22,21,0,2637
Bowman,2009,1,22,22,0,2570
Bowman,2009,1,22,23,0,2515
Bowman,2009,1,23,0,0,2492
Bowman,2009,1,23,1,0,2504
Bowman,2009,1,23,2,0,2563
Bowman,2009,1,23,3,0,2704
Bowman,2009,1,23,4,0,2817
Bowman,2009,1,23,5,0,2985
Bowman,2009,1,23,6,0,3222
Bowman,2009,1,23,7,0,3381
Bowman,2009,1,23,8,0,3518
Bowman,2009,1,23,9,0,3542
Bowman,2009,1,23,10,0,3473
Bowman,2009,1,23,11,0,3332
Bowman,2009,1,23,12,0,3276
Bowman,2009,1,23,13,0,3174
Bowman,2009,1,23,14,0,3102
Bowman,2009,1,23,15,0,3090
Bowman,2009,1,23,16,0,3111
Bowman,2009,1,23,17,0,3332
Bowman,2009,1,23,18,0,3623
Bowman,2009,1,23,19,0,3669
Bowman,2009,1,23,20,0,3688
Bowman,2009,1,23,21,0,3632
Bowman,2009,1,23,22,0,3542
Bowman,2009,1,23,23,0,3423
Bowman,2009,1,24,0,0,3378
Bowman,2009,1,24,1,0,3405
Bowman,2009,1,24,2,0,3485
Bowman,2009,1,24,3,0,3546
Bowman,2009,1,24,4,0,3665
Bowman,2009,1,24,5,0,3887
Bowman,2009,1,24,6,0,4276
Bowman,2009,1,24,7,0,4409
Bowman,2009,1,24,8,0,4250
Bowman,2009,1,24,9,0,3978
Bowman,2009,1,24,10,0,3731
Bowman,2009,1,24,11,0,3474
Bowman,2009,1,24,12,0,3251
Bowman,2009,1,24,13,0,3122
Bowman,2009,1,24,14,0,2990
Bowman,2009,1,24,15,0,2975
