"USAFID","WBAN","YR","M","D","HR","MIN","LAT","LONG","ELEV","WIND.DIR","WIND.SPD","TEMP","DEW.POINT","ATM.PRES","city"
725510,14939,2009,1,5,10,54,40.831,-96.764,362,150,2.6,-11.1,-15,1026.9,"Lincoln"
725510,14939,2009,1,5,11,54,40.831,-96.764,362,190,2.6,-10,-15,1025.5,"Lincoln"
725510,14939,2009,1,5,12,0,40.85,-96.75,362,190,2.6,-10,-15,1025.5,"Lincoln"
725510,14939,2009,1,5,12,54,40.831,-96.764,362,160,2.6,-10,-13.9,1024.4,"Lincoln"
725510,14939,2009,1,5,13,54,40.831,-96.764,362,150,2.1,-9.4,-14.4,1023.4,"Lincoln"
725510,14939,2009,1,5,14,54,40.831,-96.764,362,180,4.1,-7.2,-11.7,1022.3,"Lincoln"
725510,14939,2009,1,5,15,54,40.831,-96.764,362,210,5.7,-3.3,-11.1,1021.5,"Lincoln"
725510,14939,2009,1,5,16,54,40.831,-96.764,362,210,7.2,-1.1,-12.8,1020.1,"Lincoln"
725510,14939,2009,1,5,17,54,40.831,-96.764,362,200,9.3,1.1,-13.9,1017.7,"Lincoln"
725510,14939,2009,1,5,18,0,40.85,-96.75,362,200,9.3,1.1,-13.9,1017.7,"Lincoln"
725510,14939,2009,1,5,18,54,40.831,-96.764,362,210,8.2,2.2,-15,1015.2,"Lincoln"
725510,14939,2009,1,5,19,54,40.831,-96.764,362,180,8.2,2.8,-17.2,1012.9,"Lincoln"
725510,14939,2009,1,5,20,54,40.831,-96.764,362,180,8.2,3.3,-17.2,1011.4,"Lincoln"
725510,14939,2009,1,5,21,54,40.831,-96.764,362,180,8.8,2.8,-16.7,1010.5,"Lincoln"
725510,14939,2009,1,5,22,54,40.831,-96.764,362,180,5.7,0.6,-16.1,1010.2,"Lincoln"
725510,14939,2009,1,5,23,54,40.831,-96.764,362,170,4.1,-3.3,-16.1,1009.7,"Lincoln"
725510,14939,2009,1,6,0,0,40.85,-96.75,362,170,4.1,-3.3,-16.1,1009.7,"Lincoln"
725510,14939,2009,1,6,0,54,40.831,-96.764,362,170,7.2,-3.3,-15.6,1008.9,"Lincoln"
725510,14939,2009,1,6,1,54,40.831,-96.764,362,180,4.1,-7.2,-15,1008.8,"Lincoln"
725510,14939,2009,1,6,2,54,40.831,-96.764,362,170,4.6,-6.1,-13.9,1008.4,"Lincoln"
725510,14939,2009,1,6,3,54,40.831,-96.764,362,170,5.1,-5.6,-13.3,1007.6,"Lincoln"
725510,14939,2009,1,6,4,54,40.831,-96.764,362,180,3.6,-7.8,-13.9,1007.4,"Lincoln"
725510,14939,2009,1,6,5,54,40.831,-96.764,362,160,3.6,-9.4,-14.4,1006.6,"Lincoln"
725510,14939,2009,1,6,5,59,40.831,-96.764,362,999,999.9,999.9,999.9,9999.9,"Lincoln"
725510,14939,2009,1,6,6,0,40.85,-96.75,362,160,3.6,-9.4,-14.4,1006.6,"Lincoln"
725510,14939,2009,1,6,6,54,40.831,-96.764,362,160,3.6,-8.3,-12.8,1004.7,"Lincoln"
725510,14939,2009,1,6,7,54,40.831,-96.764,362,999,0,-8.3,-13.9,1004.7,"Lincoln"
725510,14939,2009,1,6,8,54,40.831,-96.764,362,160,1.5,-7.8,-13.3,1004.6,"Lincoln"
725510,14939,2009,1,6,9,54,40.831,-96.764,362,150,3.1,-10.6,-13.9,1004.2,"Lincoln"
725510,14939,2009,1,6,10,54,40.831,-96.764,362,200,1.5,-9.4,-13.3,1003.9,"Lincoln"
725510,14939,2009,1,6,11,54,40.831,-96.764,362,160,1.5,-10,-13.3,1003.4,"Lincoln"
725510,14939,2009,1,6,12,0,40.85,-96.75,362,160,1.5,-10,-13.3,1003.4,"Lincoln"
725510,14939,2009,1,6,12,54,40.831,-96.764,362,180,1.5,-9.4,-13.3,1003.7,"Lincoln"
725510,14939,2009,1,6,13,54,40.831,-96.764,362,999,0,-10,-13.3,1003.8,"Lincoln"
725510,14939,2009,1,6,14,54,40.831,-96.764,362,999,0,-8.3,-13.3,1004,"Lincoln"
725510,14939,2009,1,6,15,54,40.831,-96.764,362,999,0,-6.7,-10.6,1004.2,"Lincoln"
725510,14939,2009,1,6,16,54,40.831,-96.764,362,290,2.6,-2.8,-10,1003.6,"Lincoln"
725510,14939,2009,1,6,17,54,40.831,-96.764,362,999,0,1.1,-8.9,1002.8,"Lincoln"
725510,14939,2009,1,6,18,0,40.85,-96.75,362,999,0,1.1,-8.9,1002.8,"Lincoln"
725510,14939,2009,1,6,18,54,40.831,-96.764,362,270,2.1,3.9,-8.9,1001.8,"Lincoln"
725510,14939,2009,1,6,19,54,40.831,-96.764,362,320,5.1,6.1,-8.9,1001.1,"Lincoln"
725510,14939,2009,1,6,20,54,40.831,-96.764,362,320,5.7,7.2,-8.3,1001,"Lincoln"
725510,14939,2009,1,6,21,54,40.831,-96.764,362,330,4.6,7.2,-7.2,1001.5,"Lincoln"
725510,14939,2009,1,6,22,54,40.831,-96.764,362,320,4.6,5.6,-7.2,1002.1,"Lincoln"
725510,14939,2009,1,6,23,54,40.831,-96.764,362,300,2.1,3.3,-7.2,1002.6,"Lincoln"
725510,14939,2009,1,7,0,0,40.85,-96.75,362,300,2.1,3.3,-7.2,1002.6,"Lincoln"
725510,14939,2009,1,7,0,54,40.831,-96.764,362,310,3.1,2.8,-7.2,1002.8,"Lincoln"
725510,14939,2009,1,7,1,54,40.831,-96.764,362,310,4.1,2.8,-6.7,1002.9,"Lincoln"
725510,14939,2009,1,7,2,54,40.831,-96.764,362,300,2.6,1.1,-6.7,1002.9,"Lincoln"
725510,14939,2009,1,7,3,54,40.831,-96.764,362,340,2.1,-2.2,-7.2,1003.3,"Lincoln"
725510,14939,2009,1,7,4,54,40.831,-96.764,362,320,2.1,-3.9,-7.2,1003.4,"Lincoln"
725510,14939,2009,1,7,5,54,40.831,-96.764,362,310,3.6,-0.6,-6.1,1003,"Lincoln"
725510,14939,2009,1,7,5,59,40.831,-96.764,362,999,999.9,999.9,999.9,9999.9,"Lincoln"
725510,14939,2009,1,7,6,0,40.85,-96.75,362,310,3.6,-0.6,-6.1,1003,"Lincoln"
