"USAFID","WBAN","YR","M","D","HR","MIN","LAT","LONG","ELEV","WIND.DIR","WIND.SPD","TEMP","DEW.POINT","ATM.PRES","city"
720299,53966,2009,1,3,1,1,32.456,-96.913,217,170,5.7,16,14,9999.9,"Ennis"
720299,53966,2009,1,3,1,21,32.456,-96.913,217,170,5.1,16,15,9999.9,"Ennis"
720299,53966,2009,1,3,1,41,32.456,-96.913,217,170,6.2,16,15,9999.9,"Ennis"
720299,53966,2009,1,3,2,1,32.456,-96.913,217,170,5.7,16,15,9999.9,"Ennis"
720299,53966,2009,1,3,2,21,32.456,-96.913,217,180,5.7,16,15,9999.9,"Ennis"
720299,53966,2009,1,3,2,42,32.456,-96.913,217,160,4.1,16,15,9999.9,"Ennis"
720299,53966,2009,1,3,3,2,32.456,-96.913,217,170,5.1,16,15,9999.9,"Ennis"
720299,53966,2009,1,3,3,21,32.456,-96.913,217,170,4.6,16,15,9999.9,"Ennis"
720299,53966,2009,1,3,3,41,32.456,-96.913,217,170,4.1,15,15,9999.9,"Ennis"
720299,53966,2009,1,3,4,1,32.456,-96.913,217,170,4.6,15,15,9999.9,"Ennis"
720299,53966,2009,1,3,4,21,32.456,-96.913,217,160,4.1,15,15,9999.9,"Ennis"
720299,53966,2009,1,3,4,41,32.456,-96.913,217,170,4.6,15,15,9999.9,"Ennis"
720299,53966,2009,1,3,5,1,32.456,-96.913,217,180,5.7,16,16,9999.9,"Ennis"
720299,53966,2009,1,3,5,21,32.456,-96.913,217,180,5.7,16,16,9999.9,"Ennis"
720299,53966,2009,1,3,5,41,32.456,-96.913,217,170,5.7,16,16,9999.9,"Ennis"
720299,53966,2009,1,3,6,1,32.456,-96.913,217,170,5.1,16,16,9999.9,"Ennis"
720299,53966,2009,1,3,6,21,32.456,-96.913,217,170,4.6,16,16,9999.9,"Ennis"
720299,53966,2009,1,3,6,41,32.456,-96.913,217,170,4.6,16,16,9999.9,"Ennis"
720299,53966,2009,1,3,7,1,32.456,-96.913,217,180,6.2,16,16,9999.9,"Ennis"
720299,53966,2009,1,3,7,21,32.456,-96.913,217,180,8.2,17,16,9999.9,"Ennis"
720299,53966,2009,1,3,7,41,32.456,-96.913,217,180,6.2,17,16,9999.9,"Ennis"
720299,53966,2009,1,3,8,1,32.456,-96.913,217,170,4.6,17,16,9999.9,"Ennis"
720299,53966,2009,1,3,8,21,32.456,-96.913,217,170,5.7,17,16,9999.9,"Ennis"
720299,53966,2009,1,3,8,41,32.456,-96.913,217,170,5.1,17,16,9999.9,"Ennis"
720299,53966,2009,1,3,9,1,32.456,-96.913,217,180,5.1,17,17,9999.9,"Ennis"
720299,53966,2009,1,3,9,21,32.456,-96.913,217,180,5.1,17,17,9999.9,"Ennis"
720299,53966,2009,1,3,9,41,32.456,-96.913,217,180,6.2,17,17,9999.9,"Ennis"
720299,53966,2009,1,3,10,2,32.456,-96.913,217,180,5.1,17,17,9999.9,"Ennis"
720299,53966,2009,1,3,10,21,32.456,-96.913,217,180,5.7,17,17,9999.9,"Ennis"
720299,53966,2009,1,3,10,41,32.456,-96.913,217,180,7.2,17,17,9999.9,"Ennis"
720299,53966,2009,1,3,11,1,32.456,-96.913,217,190,7.2,18,17,9999.9,"Ennis"
720299,53966,2009,1,3,11,22,32.456,-96.913,217,190,7.7,18,17,9999.9,"Ennis"
720299,53966,2009,1,3,11,41,32.456,-96.913,217,200,6.2,18,17,9999.9,"Ennis"
720299,53966,2009,1,3,12,1,32.456,-96.913,217,190,7.2,18,17,9999.9,"Ennis"
720299,53966,2009,1,3,12,21,32.456,-96.913,217,190,6.2,17,17,9999.9,"Ennis"
720299,53966,2009,1,3,12,41,32.456,-96.913,217,190,5.7,17,16,9999.9,"Ennis"
720299,53966,2009,1,3,13,1,32.456,-96.913,217,170,5.1,17,16,9999.9,"Ennis"
720299,53966,2009,1,3,13,21,32.456,-96.913,217,190,5.7,17,16,9999.9,"Ennis"
