YR,M,D,HR,LAT,LONG,ELEV,WIND.DIR,WIND.SPD,TEMP,DEW.POINT,city
2012,12,31,7,5.6,-0.167,69,310,1.5,25,22,Accra
2012,12,31,8,5.6,-0.167,69,320,2.1,27,22,Accra
2012,12,31,9,5.6,-0.167,69,317.5,2.2,29.45,20.375,Accra
2012,12,31,10,5.6,-0.167,69,50,2.1,32,18,Accra
2012,12,31,12,5.6,-0.167,69,45,4.1,33.15,17.75,Accra
2012,12,31,13,5.6,-0.167,69,50,3.1,33,19,Accra
2012,12,31,14,5.6,-0.167,69,120,4.1,31.5,22,Accra
2012,12,31,16,5.6,-0.167,69,140,3.6,30,23,Accra
2012,12,31,17,5.6,-0.167,69,160,3.1,30,23,Accra
2012,12,31,18,5.6,-0.167,69,160,2.6,29,23,Accra
2012,12,31,19,5.6,-0.167,69,180,2.1,29,24,Accra
2012,12,31,20,5.6,-0.167,69,190,1.5,28,23,Accra
2012,12,31,21,5.6,-0.167,69,999,0,28.8,23.1,Accra
2012,12,31,22,5.6,-0.167,69,999,0,28,23,Accra
2013,1,1,0,5.6,-0.167,69,300,1.5,27,23,Accra
2013,1,1,1,5.6,-0.167,69,270,2.05,26.5,23,Accra
2013,1,1,3,5.6,-0.167,69,639.5,1.55,26,22.55,Accra
2013,1,1,4,5.6,-0.167,69,270,2.6,25,22,Accra
2013,1,1,5,5.6,-0.167,69,290,2.35,25,22,Accra
2013,1,1,7,5.6,-0.167,69,20,2.6,25,22,Accra
2013,1,1,8,5.6,-0.167,69,35,5.4,26,17.5,Accra
2013,1,1,9,5.6,-0.167,69,50,6.2,27.5,13.2,Accra
2013,1,1,10,5.6,-0.167,69,50,7.2,30,5,Accra
2013,1,1,11,5.6,-0.167,69,50,5.7,32,6,Accra
2013,1,1,12,5.6,-0.167,69,70,14,33.5,3.6,Accra
2013,1,1,14,5.6,-0.167,69,30,5.7,34,5,Accra
2013,1,1,15,5.6,-0.167,69,60,5.7,34,6,Accra
2013,1,1,16,5.6,-0.167,69,100,5.7,33,9,Accra
2013,1,1,17,5.6,-0.167,69,105,4.1,30,15.5,Accra
2013,1,1,18,5.6,-0.167,69,40,2.6,30,16.7,Accra
2013,1,1,19,5.6,-0.167,69,549.5,1.55,29,18.5,Accra
2013,1,1,20,5.6,-0.167,69,60,1.5,28,18,Accra
2013,1,1,21,5.6,-0.167,69,999,1.5,28,19,Accra
2013,1,1,23,5.6,-0.167,69,280,2.6,26,18,Accra
2013,1,2,1,5.6,-0.167,69,280,3.1,26,15,Accra
2013,1,2,3,5.6,-0.167,69,275,3.35,25,14,Accra
2013,1,2,4,5.6,-0.167,69,280,2.6,24,15,Accra
2013,1,2,5,5.6,-0.167,69,260,3.1,24,15,Accra
2013,1,2,6,5.6,-0.167,69,280,1.8,24,14.9,Accra
2013,1,2,7,5.6,-0.167,69,999,0.5,26,16,Accra
2013,1,2,8,5.6,-0.167,69,30,3.1,29,13,Accra
2013,1,2,9,5.6,-0.167,69,50,4.35,30,12.55,Accra
2013,1,2,10,5.6,-0.167,69,10,5.1,32,11,Accra
2013,1,2,11,5.6,-0.167,69,20,4.6,33,11,Accra
2013,1,2,12,5.6,-0.167,69,30,4.65,33.25,9.6,Accra
2013,1,2,14,5.6,-0.167,69,95,5.7,32.5,10.5,Accra
2013,1,2,15,5.6,-0.167,69,110,5.666666667,32.33333333,13.73333333,Accra
2013,1,2,16,5.6,-0.167,69,100,3.6,30,16,Accra
2013,1,2,18,5.6,-0.167,69,559.5,2.3,28.75,19.75,Accra
2013,1,2,20,5.6,-0.167,69,110,2.1,27,20,Accra
2013,1,2,21,5.6,-0.167,69,999,0,27.5,21.4,Accra
2013,1,2,22,5.6,-0.167,69,175,0.75,27,21,Accra
2013,1,2,23,5.6,-0.167,69,320,2.1,26,20,Accra
2013,1,3,0,5.6,-0.167,69,999,0,26,19.1,Accra
2013,1,3,1,5.6,-0.167,69,275,2.85,26,18,Accra
2013,1,3,2,5.6,-0.167,69,265,2.85,25,18,Accra
2013,1,3,3,5.6,-0.167,69,270,3.1,26,17,Accra
2013,1,3,4,5.6,-0.167,69,270,2.6,25,17,Accra
2013,1,3,5,5.6,-0.167,69,260,3.6,24,17,Accra
2013,1,3,6,5.6,-0.167,69,270,2.6,24.5,18.1,Accra
2013,1,3,8,5.6,-0.167,69,310,2.1,26,17,Accra
2013,1,3,9,5.6,-0.167,69,190,2.6,29.25,17.2,Accra
2013,1,3,10,5.6,-0.167,69,50,2.6,31,16,Accra
2013,1,3,12,5.6,-0.167,69,999,2.1,33,18,Accra
2013,1,3,13,5.6,-0.167,69,140,5.1,31,18,Accra
2013,1,3,15,5.6,-0.167,69,150,3.6,31,19,Accra
2013,1,3,16,5.6,-0.167,69,170,3.6,30,20,Accra
2013,1,3,17,5.6,-0.167,69,180,2.6,30,19,Accra
2013,1,3,18,5.6,-0.167,69,190,3.6,29,19,Accra
2013,1,3,19,5.6,-0.167,69,195,2.85,28,22.5,Accra
2013,1,3,21,5.6,-0.167,69,230,2.1,28.1,23.1,Accra
2013,1,3,22,5.6,-0.167,69,240,1.8,27,24,Accra
2013,1,4,0,5.6,-0.167,69,260,1.5,26,23,Accra
2013,1,4,1,5.6,-0.167,69,280,2.6,26,23,Accra
2013,1,4,2,5.6,-0.167,69,270,3.1,25,23,Accra
2013,1,4,3,5.6,-0.167,69,270,3.1,25.4,22.95,Accra
2013,1,4,5,5.6,-0.167,69,280,3.1,25,22,Accra
2013,1,4,6,5.6,-0.167,69,280,3.6,25,22,Accra
2013,1,4,8,5.6,-0.167,69,270,4.6,26,22,Accra
2013,1,4,9,5.6,-0.167,69,285,4.1,27.5,22,Accra
2013,1,4,11,5.6,-0.167,69,320,2.6,31,20,Accra
2013,1,4,12,5.6,-0.167,69,999,2.6,32,17,Accra
2013,1,4,13,5.6,-0.167,69,85,3.85,33,16,Accra
2013,1,4,14,5.6,-0.167,69,150,3.6,31,21,Accra
2013,1,4,16,5.6,-0.167,69,180,3.35,30.5,21.5,Accra
2013,1,4,18,5.6,-0.167,69,210,3.6,29,23.5,Accra
2013,1,4,20,5.6,-0.167,69,220,3.6,29,24,Accra
2013,1,4,21,5.6,-0.167,69,250,3.6,28,25,Accra
2013,1,4,22,5.6,-0.167,69,260,2.6,27,24,Accra
2013,1,4,23,5.6,-0.167,69,270,2.1,27,24,Accra
2013,1,5,0,5.6,-0.167,69,260,2.6,26,24,Accra
2013,1,5,1,5.6,-0.167,69,260,2.6,26,24,Accra
2013,1,5,2,5.6,-0.167,69,270,3.1,25,24,Accra
2013,1,5,3,5.6,-0.167,69,280,3.1,25,23,Accra
2013,1,5,4,5.6,-0.167,69,280,3.1,24,23,Accra
2013,1,5,5,5.6,-0.167,69,260,3.1,24,22,Accra
2013,1,5,6,5.6,-0.167,69,270,1.5,23,21,Accra
2013,1,5,7,5.6,-0.167,69,280,1.5,23,21,Accra
2013,1,5,8,5.6,-0.167,69,290,2.6,24,22,Accra
2013,1,5,9,5.6,-0.167,69,350,2.35,29.5,12,Accra
2013,1,5,10,5.6,-0.167,69,30,6.7,32,7,Accra
2013,1,5,11,5.6,-0.167,69,40,5.7,33,6,Accra
2013,1,5,12,5.6,-0.167,69,55,5.4,33.75,4.5,Accra
2013,1,5,14,5.6,-0.167,69,85,4.6,33,8.5,Accra
2013,1,5,15,5.6,-0.167,69,115,5.1,32.9,9.85,Accra
2013,1,5,16,5.6,-0.167,69,120,3.6,30,15,Accra
2013,1,5,17,5.6,-0.167,69,130,2.1,29,17,Accra
2013,1,5,18,5.6,-0.167,69,190,1.5,28,18,Accra
2013,1,5,19,5.6,-0.167,69,150,1,28,18,Accra
2013,1,5,21,5.6,-0.167,69,614.5,1.25,27,18,Accra
2013,1,6,0,5.6,-0.167,69,270,2.6,25,18,Accra
2013,1,6,1,5.6,-0.167,69,280,4.1,25,17,Accra
2013,1,6,2,5.6,-0.167,69,280,3.6,24,16,Accra
2013,1,6,3,5.6,-0.167,69,280,3.6,24,16,Accra
2013,1,6,4,5.6,-0.167,69,270,4.1,24,16,Accra
2013,1,6,5,5.6,-0.167,69,280,3.6,24,17,Accra
2013,1,6,6,5.6,-0.167,69,280,3.6,24,17,Accra
2013,1,6,7,5.6,-0.167,69,280,3.6,23,16,Accra
2013,1,6,8,5.6,-0.167,69,280,4.1,25.5,14.5,Accra
2013,1,6,9,5.6,-0.167,69,270,4.1,26.8,14.7,Accra
2013,1,6,10,5.6,-0.167,69,260,5.7,29,14,Accra
2013,1,6,11,5.6,-0.167,69,270,5.1,31,10,Accra
2013,1,6,12,5.6,-0.167,69,320,2.6,32.5,8.7,Accra
2013,1,6,13,5.6,-0.167,69,30,4.1,33,8,Accra
2013,1,6,14,5.6,-0.167,69,140,4.6,33,14,Accra
2013,1,6,15,5.6,-0.167,69,150,5.7,32.5,14.8,Accra
2013,1,6,16,5.6,-0.167,69,175,4.35,29.5,19.5,Accra
2013,1,6,17,5.6,-0.167,69,190,3.85,28.5,20.5,Accra
2013,1,6,18,5.6,-0.167,69,195,5.4,28.5,21.05,Accra
2013,1,6,19,5.6,-0.167,69,210,4.6,28,21,Accra
2013,1,6,20,5.6,-0.167,69,250,2.1,27,20,Accra
2013,1,6,22,5.6,-0.167,69,270,3.6,26,19,Accra
2013,1,6,23,5.6,-0.167,69,270,3.6,25,19,Accra
2013,1,7,1,5.6,-0.167,69,270,3.85,24,17.5,Accra
2013,1,7,3,5.6,-0.167,69,270,4.1,24,16,Accra
2013,1,7,4,5.6,-0.167,69,270,4.6,24,14,Accra
2013,1,7,5,5.6,-0.167,69,270,4.1,24,13,Accra
2013,1,7,6,5.6,-0.167,69,280,4.1,24,14,Accra
2013,1,7,7,5.6,-0.167,69,270,4.1,25,12,Accra
2013,1,7,9,5.6,-0.167,69,285,3.1,28.7,12.55,Accra
2013,1,7,10,5.6,-0.167,69,270,3.6,32,11,Accra
2013,1,7,11,5.6,-0.167,69,300,3.1,33,11,Accra
2013,1,7,12,5.6,-0.167,69,260,4.1,33,6,Accra
2013,1,7,13,5.6,-0.167,69,250,3.6,34,10,Accra
2013,1,7,14,5.6,-0.167,69,180,5.1,33,16,Accra
2013,1,7,15,5.6,-0.167,69,170,7.7,33.8,16,Accra
2013,1,7,16,5.6,-0.167,69,175,5.15,30,19.5,Accra
2013,1,7,17,5.6,-0.167,69,200,5.7,28,21,Accra
2013,1,7,19,5.6,-0.167,69,200,5.65,28,21,Accra
2013,1,7,21,5.6,-0.167,69,210,5.1,28.5,21.7,Accra
2013,1,7,22,5.6,-0.167,69,190,3.1,27,22,Accra
2013,1,8,0,5.6,-0.167,69,250,2.6,27,23,Accra
2013,1,8,2,5.6,-0.167,69,270,2.6,25,21,Accra
2013,1,8,3,5.6,-0.167,69,280,2.3,25,21.15,Accra
2013,1,8,5,5.6,-0.167,69,290,2.6,24,21,Accra
2013,1,8,7,5.6,-0.167,69,280,3.1,24,22,Accra
2013,1,8,8,5.6,-0.167,69,260,2.85,26,21,Accra
2013,1,8,9,5.6,-0.167,69,240,1.5,27.8,21.2,Accra
2013,1,8,10,5.6,-0.167,69,999,1.5,30,19,Accra
2013,1,8,11,5.6,-0.167,69,999,1.8,32,19,Accra
2013,1,8,12,5.6,-0.167,69,140,3.1,30,21,Accra
2013,1,8,13,5.6,-0.167,69,140,4.1,30,22,Accra
2013,1,8,14,5.6,-0.167,69,130,3.1,31,21,Accra
2013,1,8,15,5.6,-0.167,69,150,6.2,31.5,21,Accra
2013,1,8,16,5.6,-0.167,69,140,4.6,29,22,Accra
2013,1,8,17,5.6,-0.167,69,130,4.6,28,24,Accra
2013,1,8,18,5.6,-0.167,69,130,4.6,28,24,Accra
2013,1,8,19,5.6,-0.167,69,120,2.3,27,24,Accra
2013,1,8,20,5.6,-0.167,69,130,0.5,27,24,Accra
2013,1,8,21,5.6,-0.167,69,120,1,27.1,24,Accra
2013,1,8,22,5.6,-0.167,69,170,0.75,27,24.5,Accra
2013,1,9,0,5.6,-0.167,69,290,1.25,26,24,Accra
2013,1,9,1,5.6,-0.167,69,240,2.1,26,24,Accra
2013,1,9,2,5.6,-0.167,69,270,2.6,25,23,Accra
2013,1,9,3,5.6,-0.167,69,270,2.05,25.25,23.05,Accra
2013,1,9,4,5.6,-0.167,69,280,2.6,25,23,Accra
2013,1,9,5,5.6,-0.167,69,270,3.6,25,23,Accra
2013,1,9,6,5.6,-0.167,69,270,2.6,25,23,Accra
2013,1,9,7,5.6,-0.167,69,280,3.6,26,24,Accra
2013,1,9,8,5.6,-0.167,69,270,3.1,28,24,Accra
2013,1,9,9,5.6,-0.167,69,270,2.6,28,23.4,Accra
2013,1,9,10,5.6,-0.167,69,999,2.6,29,24,Accra
2013,1,9,11,5.6,-0.167,69,999,1,30,23,Accra
2013,1,9,12,5.6,-0.167,69,999,0,31.5,22.6,Accra
2013,1,9,13,5.6,-0.167,69,140,4.6,31,23,Accra
2013,1,9,14,5.6,-0.167,69,140,3.6,31,22,Accra
2013,1,9,15,5.6,-0.167,69,165,4.6,30.5,23,Accra
2013,1,9,16,5.6,-0.167,69,160,5.1,29,23,Accra
2013,1,9,17,5.6,-0.167,69,180,3.6,29,23,Accra
2013,1,9,18,5.6,-0.167,69,180,5.1,29,23.8,Accra
2013,1,9,19,5.6,-0.167,69,185,2.85,28,24,Accra
2013,1,9,20,5.6,-0.167,69,240,2.1,28,24,Accra
2013,1,9,21,5.6,-0.167,69,250,2.1,28.3,24.7,Accra
2013,1,9,23,5.6,-0.167,69,250,2.1,28,24,Accra
2013,1,10,0,5.6,-0.167,69,260,2.6,27,24,Accra
2013,1,10,1,5.6,-0.167,69,270,2.1,27,24,Accra
2013,1,10,2,5.6,-0.167,69,265,2.85,26,23.5,Accra
2013,1,10,3,5.6,-0.167,69,270,2.6,26,22.9,Accra
2013,1,10,4,5.6,-0.167,69,270,3.6,26,23,Accra
2013,1,10,5,5.6,-0.167,69,260,2.6,26,24,Accra
2013,1,10,6,5.6,-0.167,69,280,3.1,25,23,Accra
2013,1,10,7,5.6,-0.167,69,280,3.6,25,23,Accra
2013,1,10,8,5.6,-0.167,69,280,4.1,26,24,Accra
2013,1,10,9,5.6,-0.167,69,250,4.1,28.5,24.3,Accra
2013,1,10,10,5.6,-0.167,69,285,3.85,30.5,22,Accra
2013,1,10,11,5.6,-0.167,69,310,2.1,32,22,Accra
2013,1,10,13,5.6,-0.167,69,120,4.35,32.5,22.5,Accra
2013,1,10,15,5.6,-0.167,69,130,7.2,32.5,23,Accra
2013,1,10,16,5.6,-0.167,69,150,5.1,31,22,Accra
2013,1,10,17,5.6,-0.167,69,150,4.1,30,23,Accra
2013,1,10,18,5.6,-0.167,69,160,4.6,29,24.5,Accra
2013,1,10,19,5.6,-0.167,69,180,3.1,28,24,Accra
2013,1,10,20,5.6,-0.167,69,195,3.1,28,25,Accra
2013,1,10,21,5.6,-0.167,69,200,2.6,28,25,Accra
2013,1,10,22,5.6,-0.167,69,180,2.1,27,25,Accra
2013,1,11,0,5.6,-0.167,69,225,2.1,27,25,Accra
2013,1,11,3,5.6,-0.167,69,270,3.1,26,24.5,Accra
2013,1,11,4,5.6,-0.167,69,270,3.6,26,24,Accra
2013,1,11,6,5.6,-0.167,69,275,3.6,25,24,Accra
2013,1,11,8,5.6,-0.167,69,280,3.6,26,24,Accra
2013,1,11,9,5.6,-0.167,69,265,3.6,28,23.5,Accra
2013,1,11,11,5.6,-0.167,69,220,3.1,30,23,Accra
2013,1,11,12,5.6,-0.167,69,999,2.1,31,23,Accra
2013,1,11,14,5.6,-0.167,69,160,5.1,31,22,Accra
2013,1,11,15,5.6,-0.167,69,150,5.1,31,22,Accra
2013,1,11,16,5.6,-0.167,69,190,5.1,29,24,Accra
2013,1,11,18,5.6,-0.167,69,180,3.1,29,24,Accra
2013,1,11,20,5.6,-0.167,69,594.5,1.3,28,25,Accra
2013,1,11,21,5.6,-0.167,69,999,0,28,24.9,Accra
2013,1,11,22,5.6,-0.167,69,180,1.5,27,25,Accra
2013,1,11,23,5.6,-0.167,69,250,2.1,28,25,Accra
2013,1,12,0,5.6,-0.167,69,280,1,28,25,Accra
2013,1,12,1,5.6,-0.167,69,270,1,27,25,Accra
2013,1,12,2,5.6,-0.167,69,275,2.35,26,24,Accra
2013,1,12,3,5.6,-0.167,69,999,0,26,23.6,Accra
2013,1,12,7,5.6,-0.167,69,280,3.1,25,23,Accra
2013,1,12,8,5.6,-0.167,69,280,3.6,27,24,Accra
2013,1,12,9,5.6,-0.167,69,270,4.1,28,23.4,Accra
2013,1,12,10,5.6,-0.167,69,280,3.1,30,22.5,Accra
2013,1,12,12,5.6,-0.167,69,999,0.5,32,22,Accra
2013,1,12,13,5.6,-0.167,69,145,4.6,31,23,Accra
2013,1,12,14,5.6,-0.167,69,130,5.1,31,22,Accra
2013,1,12,15,5.6,-0.167,69,155,5.1,31.15,22.2,Accra
2013,1,12,16,5.6,-0.167,69,160,3.6,30,23,Accra
2013,1,12,18,5.6,-0.167,69,185,3.6,28.75,24.25,Accra
2013,1,12,20,5.6,-0.167,69,180,2.3,28,25,Accra
2013,1,12,21,5.6,-0.167,69,240,2.6,28.5,24.7,Accra
2013,1,12,22,5.6,-0.167,69,190,1.8,28,25,Accra
2013,1,12,23,5.6,-0.167,69,160,1,27,25,Accra
2013,1,13,1,5.6,-0.167,69,245,2.1,27,25,Accra
2013,1,13,2,5.6,-0.167,69,270,2.1,27,25,Accra
2013,1,13,3,5.6,-0.167,69,275,2.3,26.5,24.4,Accra
2013,1,13,4,5.6,-0.167,69,275,2.6,26,24,Accra
2013,1,13,5,5.6,-0.167,69,295,2.6,26,24,Accra
2013,1,13,6,5.6,-0.167,69,275,2.05,25.4,23.85,Accra
2013,1,13,7,5.6,-0.167,69,280,2.6,25,24,Accra
2013,1,13,9,5.6,-0.167,69,320,2.6,28,23.4,Accra
2013,1,13,10,5.6,-0.167,69,320,3.1,29,24,Accra
2013,1,13,11,5.6,-0.167,69,10,2.6,31,21,Accra
2013,1,13,12,5.6,-0.167,69,30,2.6,33,17,Accra
2013,1,13,13,5.6,-0.167,69,130,3.6,32,22,Accra
2013,1,13,14,5.6,-0.167,69,150,5.1,32,22,Accra
2013,1,13,15,5.6,-0.167,69,170,5.1,32.6,21,Accra
2013,1,13,16,5.6,-0.167,69,160,3.6,31,22,Accra
2013,1,13,17,5.6,-0.167,69,160,4.1,30,22,Accra
2013,1,13,18,5.6,-0.167,69,180,3.6,29,24,Accra
2013,1,13,19,5.6,-0.167,69,190,3.6,28.5,24.5,Accra
2013,1,13,20,5.6,-0.167,69,190,3.6,28,25,Accra
2013,1,13,21,5.6,-0.167,69,180,5.1,28.4,25,Accra
2013,1,13,22,5.6,-0.167,69,200,3.1,28,25,Accra
2013,1,13,23,5.6,-0.167,69,210,2.05,28,25,Accra
2013,1,14,0,5.6,-0.167,69,205,2.6,27.5,24.95,Accra
2013,1,14,2,5.6,-0.167,69,220,2.6,27,25,Accra
2013,1,14,3,5.6,-0.167,69,270,2.1,27,25,Accra
2013,1,14,4,5.6,-0.167,69,270,2.35,26,25,Accra
2013,1,14,5,5.6,-0.167,69,270,3.6,26,25,Accra
2013,1,14,7,5.6,-0.167,69,285,3.6,26,25,Accra
2013,1,14,9,5.6,-0.167,69,290,4.6,27.45,24.6,Accra
2013,1,14,10,5.6,-0.167,69,280,3.6,29,24,Accra
2013,1,14,11,5.6,-0.167,69,270,3.6,30,23,Accra
2013,1,14,12,5.6,-0.167,69,240,1,32.1,22,Accra
2013,1,14,13,5.6,-0.167,69,190,3.6,32,24,Accra
2013,1,14,14,5.6,-0.167,69,185,5.1,32,23.5,Accra
2013,1,14,15,5.6,-0.167,69,190,6.7,32.4,21.9,Accra
2013,1,14,16,5.6,-0.167,69,190,4.6,31,23,Accra
2013,1,14,17,5.6,-0.167,69,190,4.1,30,24,Accra
2013,1,14,18,5.6,-0.167,69,190,4.6,29,25,Accra
2013,1,14,20,5.6,-0.167,69,210,4.1,29,25,Accra
2013,1,14,21,5.6,-0.167,69,240,4.1,29,24.5,Accra
2013,1,14,22,5.6,-0.167,69,225,3.85,28,25.5,Accra
2013,1,15,0,5.6,-0.167,69,250,3.35,28,26,Accra
2013,1,15,1,5.6,-0.167,69,260,2.6,27,25,Accra
2013,1,15,2,5.6,-0.167,69,260,2.6,27,25,Accra
2013,1,15,3,5.6,-0.167,69,639.5,1.55,27,24.8,Accra
2013,1,15,4,5.6,-0.167,69,270,2.6,26,25,Accra
2013,1,15,5,5.6,-0.167,69,270,3.1,26,25,Accra
2013,1,15,6,5.6,-0.167,69,270,3.6,27,25,Accra
2013,1,15,8,5.6,-0.167,69,270,4.1,27,25,Accra
2013,1,15,9,5.6,-0.167,69,300,5.1,27.9,24.2,Accra
2013,1,15,10,5.6,-0.167,69,235,3.6,30.5,24,Accra
2013,1,15,11,5.6,-0.167,69,200,1.5,31,24,Accra
2013,1,15,13,5.6,-0.167,69,270,2.1,33,24,Accra
2013,1,15,14,5.6,-0.167,69,180,4.85,31.5,25,Accra
2013,1,15,15,5.6,-0.167,69,190,5.7,30,25,Accra
2013,1,15,16,5.6,-0.167,69,190,6.2,30,25,Accra
2013,1,15,18,5.6,-0.167,69,190,5.7,29,25,Accra
2013,1,15,19,5.6,-0.167,69,210,4.6,29,25,Accra
2013,1,15,20,5.6,-0.167,69,220,4.6,29,26,Accra
2013,1,15,21,5.6,-0.167,69,220,4.6,29,26,Accra
2013,1,15,22,5.6,-0.167,69,240,4.1,29,25,Accra
2013,1,15,23,5.6,-0.167,69,245,4.1,28,25.5,Accra
2013,1,16,0,5.6,-0.167,69,260,4.6,28,25,Accra
2013,1,16,1,5.6,-0.167,69,260,5.7,27,25,Accra
2013,1,16,2,5.6,-0.167,69,260,4.6,27,25,Accra
2013,1,16,3,5.6,-0.167,69,270,4.6,27.1,25.05,Accra
2013,1,16,5,5.6,-0.167,69,270,3.6,26,25,Accra
2013,1,16,6,5.6,-0.167,69,255,3.35,26,24,Accra
2013,1,16,8,5.6,-0.167,69,265,4.6,27,24,Accra
2013,1,16,9,5.6,-0.167,69,265,3.35,28.5,24.1,Accra
2013,1,16,10,5.6,-0.167,69,255,3.6,30,23.5,Accra
2013,1,16,11,5.6,-0.167,69,270,2.1,31,22,Accra
2013,1,16,12,5.6,-0.167,69,170,4.266666667,32.5,24.36666667,Accra
2013,1,16,13,5.6,-0.167,69,170,4.1,32,24,Accra
2013,1,16,14,5.6,-0.167,69,180,4.35,31.5,24,Accra
2013,1,16,15,5.6,-0.167,69,180,5.15,31.5,24,Accra
2013,1,16,16,5.6,-0.167,69,185,4.35,30.5,24.5,Accra
2013,1,16,17,5.6,-0.167,69,190,4.35,29.5,24.5,Accra
2013,1,16,18,5.6,-0.167,69,185,3.1,29.5,24.55,Accra
2013,1,16,19,5.6,-0.167,69,195,4.1,28,25,Accra
2013,1,16,20,5.6,-0.167,69,200,4.1,28,25,Accra
2013,1,16,21,5.6,-0.167,69,220,4.1,28.25,25.7,Accra
2013,1,16,22,5.6,-0.167,69,230,3.6,28,26,Accra
2013,1,16,23,5.6,-0.167,69,220,4.1,28,26,Accra
2013,1,17,1,5.6,-0.167,69,230,3.6,28,25,Accra
2013,1,17,2,5.6,-0.167,69,270,3.6,27,25,Accra
2013,1,17,5,5.6,-0.167,69,270,3.1,26,25,Accra
2013,1,17,6,5.6,-0.167,69,280,3.6,26,24,Accra
2013,1,17,7,5.6,-0.167,69,280,3.6,26,25,Accra
2013,1,17,8,5.6,-0.167,69,270,5.1,28,24,Accra
2013,1,17,9,5.6,-0.167,69,275,5.4,28.7,24.15,Accra
2013,1,17,10,5.6,-0.167,69,270,6.2,31,24,Accra
2013,1,17,11,5.6,-0.167,69,250,4.1,32,23,Accra
2013,1,17,12,5.6,-0.167,69,250,3.6,33,22,Accra
2013,1,17,13,5.6,-0.167,69,180,5.1,33,24,Accra
2013,1,17,14,5.6,-0.167,69,190,6.2,31,24,Accra
2013,1,17,15,5.6,-0.167,69,180,6.95,31.7,23.5,Accra
2013,1,17,16,5.6,-0.167,69,190,4.6,31,23,Accra
2013,1,17,17,5.6,-0.167,69,210,5.1,30,24,Accra
2013,1,17,18,5.6,-0.167,69,210,5.1,30,23.3,Accra
2013,1,17,19,5.6,-0.167,69,205,4.85,29,25,Accra
2013,1,17,20,5.6,-0.167,69,223.3333333,5.3,29,25,Accra
2013,1,17,21,5.6,-0.167,69,240,4.6,28.5,25.6,Accra
2013,1,17,22,5.6,-0.167,69,240,3.6,28,26,Accra
2013,1,18,0,5.6,-0.167,69,250,3.1,28,25,Accra
2013,1,18,1,5.6,-0.167,69,250,3.6,27.5,24.5,Accra
2013,1,18,2,5.6,-0.167,69,260,3.6,27,24,Accra
2013,1,18,3,5.6,-0.167,69,263.3333333,3.266666667,27,23.96666667,Accra
2013,1,18,4,5.6,-0.167,69,270,3.6,26,23,Accra
2013,1,18,5,5.6,-0.167,69,270,3.1,26,23,Accra
2013,1,18,6,5.6,-0.167,69,265,3.6,26,23,Accra
2013,1,18,7,5.6,-0.167,69,260,4.1,26,23,Accra
2013,1,18,8,5.6,-0.167,69,270,4.1,27,23,Accra
2013,1,18,9,5.6,-0.167,69,250,5.1,28.5,22.5,Accra
2013,1,18,10,5.6,-0.167,69,260,5.1,30,22,Accra
2013,1,18,11,5.6,-0.167,69,250,4.1,31,22,Accra
2013,1,18,12,5.6,-0.167,69,200,5.1,34,22.3,Accra
2013,1,18,13,5.6,-0.167,69,190,5.1,33,24,Accra
2013,1,18,14,5.6,-0.167,69,190,6.2,32,23,Accra
2013,1,18,15,5.6,-0.167,69,190,6.366666667,30.66666667,23.66666667,Accra
2013,1,18,17,5.6,-0.167,69,200,6.7,30,24,Accra
2013,1,18,18,5.6,-0.167,69,200,5.1,29,25,Accra
2013,1,18,19,5.6,-0.167,69,225,5.1,29,25,Accra
2013,1,18,20,5.6,-0.167,69,240,5.1,28,25,Accra
2013,1,18,21,5.6,-0.167,69,240,5.1,29,25.6,Accra
2013,1,18,22,5.6,-0.167,69,225,4.85,28,25.5,Accra
2013,1,18,23,5.6,-0.167,69,230,5.1,28,26,Accra
2013,1,19,1,5.6,-0.167,69,240,4.85,27.5,25.5,Accra
2013,1,19,2,5.6,-0.167,69,250,4.1,27,25,Accra
2013,1,19,4,5.6,-0.167,69,260,3.1,27,25,Accra
2013,1,19,5,5.6,-0.167,69,260,4.1,26,25,Accra
2013,1,19,6,5.6,-0.167,69,260,3.6,26.6,24.5,Accra
2013,1,19,7,5.6,-0.167,69,270,3.6,26,24,Accra
2013,1,19,8,5.6,-0.167,69,260,4.6,27.5,24,Accra
2013,1,19,9,5.6,-0.167,69,240,4.6,29,24,Accra
2013,1,19,10,5.6,-0.167,69,240,5.7,31,24,Accra
2013,1,19,11,5.6,-0.167,69,210,6.7,32,23,Accra
2013,1,19,13,5.6,-0.167,69,200,6.7,33,23,Accra
2013,1,19,14,5.6,-0.167,69,200,8.75,31.5,23.5,Accra
2013,1,19,15,5.6,-0.167,69,210,9.3,31,24,Accra
2013,1,19,16,5.6,-0.167,69,210,7.7,30,25,Accra
2013,1,19,17,5.6,-0.167,69,210,7.7,29,26,Accra
2013,1,19,18,5.6,-0.167,69,200,8,28.5,25.6,Accra
2013,1,19,19,5.6,-0.167,69,220,5.7,28,26,Accra
2013,1,19,20,5.6,-0.167,69,230,5.1,28,26,Accra
2013,1,19,22,5.6,-0.167,69,210,5.1,28,26,Accra
2013,1,19,23,5.6,-0.167,69,220,4.6,28,26,Accra
2013,1,20,1,5.6,-0.167,69,230,5.1,28,26,Accra
2013,1,20,2,5.6,-0.167,69,240,4.1,28,25.5,Accra
2013,1,20,3,5.6,-0.167,69,265,3.3,27.4,25,Accra
