"city","USAFID","rank","YR","M","D","HR","LAT","LONG","ELEV","WIND.DIR","WIND.SPD","TEMP","DEW.POINT"
"Chandigarh",421010,6,2011,9,23,21,30.333,76.467,251,270,1,24,22.5
"Chandigarh",421010,6,2011,9,24,0,30.333,76.467,251,270,1,22.6,21.7
"Chandigarh",421010,6,2011,9,24,3,30.333,76.467,251,999,0,25.6,23.3
"Chandigarh",421010,6,2011,9,24,6,30.333,76.467,251,270,1,30.6,24
"Chandigarh",421010,6,2011,9,24,9,30.333,76.467,251,270,1,32.6,23.1
"Chandigarh",421010,6,2011,9,24,12,30.333,76.467,251,999,0,31,23.2
"Chandigarh",421010,6,2011,9,24,15,30.333,76.467,251,270,1,27.4,22.4
"Chandigarh",421010,6,2011,9,24,18,30.333,76.467,251,999,0,26,22.8
"Chandigarh",421010,6,2011,9,24,21,30.333,76.467,251,999,0,24.2,23
"Chandigarh",421010,6,2011,9,25,0,30.333,76.467,251,999,0,23.4,22.5
"Chandigarh",421010,6,2011,9,25,3,30.333,76.467,251,999,0,26.6,22.8
"Chandigarh",421010,6,2011,9,25,6,30.333,76.467,251,999,0,31.4,22.7
"Chandigarh",421010,6,2011,9,25,9,30.333,76.467,251,320,1.5,32.8,23.6
"Chandigarh",421010,6,2011,9,25,12,30.333,76.467,251,270,1.5,31.2,24
"Chandigarh",421010,6,2011,9,25,15,30.333,76.467,251,999,0,27.6,24.7
"Chandigarh",421010,6,2011,9,25,18,30.333,76.467,251,999,0,25.6,24.1
"Chandigarh",421010,6,2011,9,25,21,30.333,76.467,251,999,0,24.6,23.4
"Chandigarh",421010,6,2011,9,26,0,30.333,76.467,251,999,0,23.6,22.7
"Chandigarh",421010,6,2011,9,26,3,30.333,76.467,251,999,0,26.4,22.9
"Chandigarh",421010,6,2011,9,26,6,30.333,76.467,251,999,0,31,24.7
"Chandigarh",421010,6,2011,9,26,9,30.333,76.467,251,270,1.5,32.2,23.2
"Chandigarh",421010,6,2011,9,26,12,30.333,76.467,251,270,2.1,30.4,22.5
"Chandigarh",421010,6,2011,9,26,15,30.333,76.467,251,999,0,27.2,24.9
"Chandigarh",421010,6,2011,9,26,18,30.333,76.467,251,999,0,26,24
"Chandigarh",421010,6,2011,9,26,21,30.333,76.467,251,999,0,25.4,23.9
"Chandigarh",421010,6,2011,9,27,0,30.333,76.467,251,999,0,24,23.1
"Chandigarh",421010,6,2011,9,27,3,30.333,76.467,251,270,1,26.4,24.1
"Chandigarh",421010,6,2011,9,27,6,30.333,76.467,251,270,1,30.8,24.8
"Chandigarh",421010,6,2011,9,27,9,30.333,76.467,251,999,0,32.6,24.7
"Chandigarh",421010,6,2011,9,27,12,30.333,76.467,251,270,1.5,30.4,25
"Chandigarh",421010,6,2011,9,27,15,30.333,76.467,251,999,0,27.7,25.3
"Chandigarh",421010,6,2011,9,27,18,30.333,76.467,251,999,0,25.9,24.9
"Chandigarh",421010,6,2011,9,27,21,30.333,76.467,251,999,0,24.8,23.9
"Chandigarh",421010,6,2011,9,28,0,30.333,76.467,251,999,0,24.1,23.7
"Chandigarh",421010,6,2011,9,28,3,30.333,76.467,251,999,0,26.6,24
"Chandigarh",421010,6,2011,9,28,6,30.333,76.467,251,999,0,31,24.7
"Chandigarh",421010,6,2011,9,28,9,30.333,76.467,251,999,0,32,24
"Chandigarh",421010,6,2011,9,28,12,30.333,76.467,251,999,0,30.8,24.8
"Chandigarh",421010,6,2011,9,28,15,30.333,76.467,251,270,1,27.6,25
"Chandigarh",421010,6,2011,9,28,18,30.333,76.467,251,270,1,26.2,24.2
"Chandigarh",421010,6,2011,9,28,21,30.333,76.467,251,999,0,24.4,23.2
"Chandigarh",421010,6,2011,9,29,0,30.333,76.467,251,999,0,23.8,23.2
"Chandigarh",421010,6,2011,9,29,3,30.333,76.467,251,999,0,26,22.4
"Chandigarh",421010,6,2011,9,29,6,30.333,76.467,251,999,0,30.6,24.3
"Chandigarh",421010,6,2011,9,29,9,30.333,76.467,251,270,1,32,22.7
"Chandigarh",421010,6,2011,9,29,12,30.333,76.467,251,270,1.5,30,24
"Chandigarh",421010,6,2011,9,29,15,30.333,76.467,251,270,1,27,24.7
"Chandigarh",421010,6,2011,9,29,18,30.333,76.467,251,999,0,25.4,23.9
"Chandigarh",421010,6,2011,9,29,21,30.333,76.467,251,999,0,24.6,23.4
"Chandigarh",421010,6,2011,9,30,0,30.333,76.467,251,999,0,23.6,23
"Chandigarh",421010,6,2011,9,30,3,30.333,76.467,251,999,0,26.2,23.3
"Chandigarh",421010,6,2011,9,30,6,30.333,76.467,251,270,1.5,30.6,23.4
"Chandigarh",421010,6,2011,9,30,9,30.333,76.467,251,270,1.5,32.2,23.9
"Chandigarh",421010,6,2011,9,30,12,30.333,76.467,251,270,1.5,30.6,22.4
"Chandigarh",421010,6,2011,9,30,15,30.333,76.467,251,999,0,26.8,23
"Chandigarh",421010,6,2011,9,30,18,30.333,76.467,251,999,0,25.2,21.9
"Chandigarh",421010,6,2011,9,30,21,30.333,76.467,251,999,0,24.4,21.7
"Chandigarh",421010,6,2011,10,1,0,30.333,76.467,251,999,0,23.6,20.8
"Chandigarh",421010,6,2011,10,1,3,30.333,76.467,251,320,0.5,26,21.5
"Chandigarh",421010,6,2011,10,1,6,30.333,76.467,251,320,1,30.6,23.4
"Chandigarh",421010,6,2011,10,1,9,30.333,76.467,251,270,2.1,31.6,24.5
"Chandigarh",421010,6,2011,10,1,12,30.333,76.467,251,270,1.5,30.4,25
"Chandigarh",421010,6,2011,10,1,15,30.333,76.467,251,270,1,27,24.1
"Chandigarh",421010,6,2011,10,1,18,30.333,76.467,251,999,0,25.4,24.2
"Chandigarh",421010,6,2011,10,1,21,30.333,76.467,251,999,0,24.5,23.5
"Chandigarh",421010,6,2011,10,2,0,30.333,76.467,251,999,0,23.6,23
"Chandigarh",421010,6,2011,10,2,3,30.333,76.467,251,999,0,25.6,22.6
"Chandigarh",421010,6,2011,10,2,6,30.333,76.467,251,270,1.5,31,24.7
"Chandigarh",421010,6,2011,10,2,9,30.333,76.467,251,270,1,31.2,24.7
"Chandigarh",421010,6,2011,10,2,12,30.333,76.467,251,999,0,30,23.3
"Chandigarh",421010,6,2011,10,2,15,30.333,76.467,251,999,0,26.8,24.2
"Chandigarh",421010,6,2011,10,2,18,30.333,76.467,251,999,0,26,22.8
"Chandigarh",421010,6,2011,10,2,21,30.333,76.467,251,999,0,24.8,22.7
"Chandigarh",421010,6,2011,10,3,0,30.333,76.467,251,999,0,23.4,22.5
"Chandigarh",421010,6,2011,10,3,3,30.333,76.467,251,999,0,26,22.4
"Chandigarh",421010,6,2011,10,3,6,30.333,76.467,251,999,0,30.6,22.4
"Chandigarh",421010,6,2011,10,3,9,30.333,76.467,251,270,1,32.2,22.6
"Chandigarh",421010,6,2011,10,3,12,30.333,76.467,251,270,1,31.2,23.4
"Chandigarh",421010,6,2011,10,3,15,30.333,76.467,251,999,0,28,24.6
"Chandigarh",421010,6,2011,10,3,18,30.333,76.467,251,999,0,25.8,23.8
"Chandigarh",421010,6,2011,10,3,21,30.333,76.467,251,999,0,24.4,22.3
"Chandigarh",421010,6,2011,10,4,0,30.333,76.467,251,999,0,23.8,22.6
"Chandigarh",421010,6,2011,10,4,3,30.333,76.467,251,999,0,26.2,23.3
"Chandigarh",421010,6,2011,10,4,6,30.333,76.467,251,999,0,31.3,22.3
"Chandigarh",421010,6,2011,10,4,9,30.333,76.467,251,270,1.5,33,22.9
"Chandigarh",421010,6,2011,10,4,12,30.333,76.467,251,270,1.5,31.4,23
"Chandigarh",421010,6,2011,10,4,15,30.333,76.467,251,999,0,27,24.7
"Chandigarh",421010,6,2011,10,4,18,30.333,76.467,251,999,0,25.6,23.6
"Chandigarh",421010,6,2011,10,4,21,30.333,76.467,251,999,0,24.4,22
"Chandigarh",421010,6,2011,10,5,0,30.333,76.467,251,999,0,23.4,21.6
"Chandigarh",421010,6,2011,10,5,3,30.333,76.467,251,230,1.5,25.6,22.9
"Chandigarh",421010,6,2011,10,5,6,30.333,76.467,251,999,0,31.2,23.1
"Chandigarh",421010,6,2011,10,5,9,30.333,76.467,251,270,1,34.6,20.3
"Chandigarh",421010,6,2011,10,5,12,30.333,76.467,251,270,1,31,22.9
"Chandigarh",421010,6,2011,10,5,15,30.333,76.467,251,999,0,27,24.1
"Chandigarh",421010,6,2011,10,5,18,30.333,76.467,251,999,0,25.5,23.7
"Chandigarh",421010,6,2011,10,5,21,30.333,76.467,251,999,0,23.6,23
"Chandigarh",421010,6,2011,10,6,0,30.333,76.467,251,999,0,23.5,22.7
"Chandigarh",421010,6,2011,10,6,3,30.333,76.467,251,999,0,25.2,23.7
"Chandigarh",421010,6,2011,10,6,6,30.333,76.467,251,270,1.5,31,23.8
"Chandigarh",421010,6,2011,10,6,9,30.333,76.467,251,230,1,32.6,24
"Chandigarh",421010,6,2011,10,6,12,30.333,76.467,251,999,0,30,23.7
"Chandigarh",421010,6,2011,10,6,15,30.333,76.467,251,999,0,26.8,22
"Chandigarh",421010,6,2011,10,6,18,30.333,76.467,251,999,0,25.8,21.6
"Chandigarh",421010,6,2011,10,6,21,30.333,76.467,251,999,0,24.6,21.6
"Chandigarh",421010,6,2011,10,7,0,30.333,76.467,251,999,0,23,21.8
"Chandigarh",421010,6,2011,10,7,3,30.333,76.467,251,999,0,26.4,22.6
"Chandigarh",421010,6,2011,10,7,6,30.333,76.467,251,999,0,32,24
"Chandigarh",421010,6,2011,10,7,9,30.333,76.467,251,270,1,33.8,22.8
"Chandigarh",421010,6,2011,10,7,12,30.333,76.467,251,270,1,31,23.5
"Chandigarh",421010,6,2011,10,7,15,30.333,76.467,251,270,1,27.4,23
"Chandigarh",421010,6,2011,10,7,18,30.333,76.467,251,999,0,26,22.4
"Chandigarh",421010,6,2011,10,7,21,30.333,76.467,251,999,0,24.8,22.6
"Chandigarh",421010,6,2011,10,8,0,30.333,76.467,251,999,0,22.8,21.9
"Chandigarh",421010,6,2011,10,8,3,30.333,76.467,251,999,0,24.5,23.5
"Chandigarh",421010,6,2011,10,8,6,30.333,76.467,251,999,0,30.8,23.6
"Chandigarh",421010,6,2011,10,8,9,30.333,76.467,251,270,1.5,32.2,21.9
"Chandigarh",421010,6,2011,10,8,12,30.333,76.467,251,999,0,30,22.7
"Chandigarh",421010,6,2011,10,8,15,30.333,76.467,251,999,0,26.6,22.5
"Chandigarh",421010,6,2011,10,8,18,30.333,76.467,251,999,0,24.4,21.7
"Chandigarh",421010,6,2011,10,8,21,30.333,76.467,251,999,0,23,21.5
"Chandigarh",421010,6,2011,10,9,0,30.333,76.467,251,999,0,22,21.1
"Chandigarh",421010,6,2011,10,9,3,30.333,76.467,251,999,0,23.4,22.2
"Chandigarh",421010,6,2011,10,9,6,30.333,76.467,251,360,1,30.4,22.8
"Chandigarh",421010,6,2011,10,9,9,30.333,76.467,251,270,1.5,33.2,21.8
"Chandigarh",421010,6,2011,10,9,12,30.333,76.467,251,270,1.5,31,21.5
"Chandigarh",421010,6,2011,10,9,15,30.333,76.467,251,270,1,26.5,22.1
"Chandigarh",421010,6,2011,10,9,18,30.333,76.467,251,270,1,24,21
"Chandigarh",421010,6,2011,10,9,21,30.333,76.467,251,999,0,21.7,20.7
"Chandigarh",421010,6,2011,10,10,0,30.333,76.467,251,999,0,20.6,19.7
"Chandigarh",421010,6,2011,10,10,3,30.333,76.467,251,999,0,23.6,20.5
"Chandigarh",421010,6,2011,10,10,6,30.333,76.467,251,999,0,31,22.2
"Chandigarh",421010,6,2011,10,10,9,30.333,76.467,251,999,0,33.6,21.5
"Chandigarh",421010,6,2011,10,10,12,30.333,76.467,251,999,0,30.6,21.7
"Chandigarh",421010,6,2011,10,10,15,30.333,76.467,251,270,1.5,26,21.8
"Chandigarh",421010,6,2011,10,10,18,30.333,76.467,251,999,0,24.2,21.2
"Chandigarh",421010,6,2011,10,10,21,30.333,76.467,251,999,0,22.4,19.9
"Chandigarh",421010,6,2011,10,11,0,30.333,76.467,251,999,0,20.4,19.5
"Chandigarh",421010,6,2011,10,11,3,30.333,76.467,251,999,0,23,19.9
"Chandigarh",421010,6,2011,10,11,6,30.333,76.467,251,50,1.5,31,21.5
"Chandigarh",421010,6,2011,10,11,9,30.333,76.467,251,270,1,33,22.2
"Chandigarh",421010,6,2011,10,11,12,30.333,76.467,251,270,1,31.1,22.9
"Chandigarh",421010,6,2011,10,11,15,30.333,76.467,251,999,0,26,23.1
"Chandigarh",421010,6,2011,10,11,18,30.333,76.467,251,999,0,23.2,20.8
"Chandigarh",421010,6,2011,10,11,21,30.333,76.467,251,999,0,22,20.5
"Chandigarh",421010,6,2011,10,12,0,30.333,76.467,251,999,0,20.4,19.1
"Chandigarh",421010,6,2011,10,12,3,30.333,76.467,251,999,0,23,19.9
"Chandigarh",421010,6,2011,10,12,6,30.333,76.467,251,320,1,30.7,21
"Chandigarh",421010,6,2011,10,12,9,30.333,76.467,251,270,1,33.4,20.2
"Chandigarh",421010,6,2011,10,12,12,30.333,76.467,251,270,1,30.6,20.7
"Chandigarh",421010,6,2011,10,12,18,30.333,76.467,251,999,0,24,19.3
"Chandigarh",421010,6,2011,10,12,21,30.333,76.467,251,999,0,22,18.2
"Chandigarh",421010,6,2011,10,13,0,30.333,76.467,251,999,0,21,17.8
"Chandigarh",421010,6,2011,10,13,3,30.333,76.467,251,999,0,23,18.9
"Chandigarh",421010,6,2011,10,13,6,30.333,76.467,251,999,0,30.6,21.4
"Chandigarh",421010,6,2011,10,13,9,30.333,76.467,251,270,1.5,31.2,19.7
"Chandigarh",421010,6,2011,10,13,12,30.333,76.467,251,270,1,30,21.7
"Chandigarh",421010,6,2011,10,13,15,30.333,76.467,251,999,0,26.6,21.8
"Chandigarh",421010,6,2011,10,13,18,30.333,76.467,251,999,0,23,20.9
"Chandigarh",421010,6,2011,10,13,21,30.333,76.467,251,999,0,21.3,19.5
"Chandigarh",421010,6,2011,10,14,0,30.333,76.467,251,999,0,20.5,19.4
"Chandigarh",421010,6,2011,10,14,3,30.333,76.467,251,999,0,21,19.8
"Chandigarh",421010,6,2011,10,14,6,30.333,76.467,251,320,1,30.6,21.7
"Chandigarh",421010,6,2011,10,14,9,30.333,76.467,251,270,1.5,34,18
"Chandigarh",421010,6,2011,10,14,12,30.333,76.467,251,270,1,30.4,20.5
"Chandigarh",421010,6,2011,10,14,15,30.333,76.467,251,999,0,25,20.4
"Chandigarh",421010,6,2011,10,14,18,30.333,76.467,251,999,0,22,18.8
"Chandigarh",421010,6,2011,10,14,21,30.333,76.467,251,999,0,21,17.8
"Chandigarh",421010,6,2011,10,15,0,30.333,76.467,251,999,0,20.4,17.6
"Chandigarh",421010,6,2011,10,15,3,30.333,76.467,251,999,0,22.6,19.5
"Chandigarh",421010,6,2011,10,15,6,30.333,76.467,251,999,0,31.6,19.4
"Chandigarh",421010,6,2011,10,15,9,30.333,76.467,251,270,1.5,33,16.2
"Chandigarh",421010,6,2011,10,15,12,30.333,76.467,251,270,1,30.2,16.9
"Chandigarh",421010,6,2011,10,15,15,30.333,76.467,251,999,0,24,16.9
"Chandigarh",421010,6,2011,10,15,18,30.333,76.467,251,999,0,21.2,15.1
"Chandigarh",421010,6,2011,10,15,21,30.333,76.467,251,999,0,19.6,17
"Chandigarh",421010,6,2011,10,16,0,30.333,76.467,251,999,0,17.2,15.9
"Chandigarh",421010,6,2011,10,16,3,30.333,76.467,251,999,0,20.7,15.9
"Chandigarh",421010,6,2011,10,16,6,30.333,76.467,251,999,0,29.7,18
"Chandigarh",421010,6,2011,10,16,9,30.333,76.467,251,270,1,32.4,15.8
"Chandigarh",421010,6,2011,10,16,12,30.333,76.467,251,999,0,29.4,20.3
"Chandigarh",421010,6,2011,10,16,15,30.333,76.467,251,999,0,22.4,18.6
"Chandigarh",421010,6,2011,10,16,18,30.333,76.467,251,999,0,20,17.7
"Chandigarh",421010,6,2011,10,16,21,30.333,76.467,251,999,0,18,16.3
"Chandigarh",421010,6,2011,10,17,0,30.333,76.467,251,999,0,16.6,15.2
"Chandigarh",421010,6,2011,10,17,3,30.333,76.467,251,999,0,20,15.8
"Chandigarh",421010,6,2011,10,17,12,30.333,76.467,251,999,0,29.4,18.9
"Chandigarh",421010,6,2011,10,17,15,30.333,76.467,251,999,0,22.4,18.6
"Chandigarh",421010,6,2011,10,18,3,30.333,76.467,251,999,0,20,18.4
"Chandigarh",421010,6,2011,10,18,6,30.333,76.467,251,999,0,30,19.3
"Chandigarh",421010,6,2011,10,18,9,30.333,76.467,251,320,1.5,31.8,18.6
"Chandigarh",421010,6,2011,10,18,12,30.333,76.467,251,999,0,28.6,19
"Chandigarh",421010,6,2011,10,18,15,30.333,76.467,251,999,0,23.6,18.5
"Chandigarh",421010,6,2011,10,18,18,30.333,76.467,251,999,0,22,17.1
"Chandigarh",421010,6,2011,10,18,21,30.333,76.467,251,999,0,19.6,15.2
"Chandigarh",421010,6,2011,10,19,0,30.333,76.467,251,999,0,17.2,14.4
"Chandigarh",421010,6,2011,10,19,3,30.333,76.467,251,999,0,22.6,17.8
"Chandigarh",421010,6,2011,10,19,6,30.333,76.467,251,999,0,29.6,19.5
"Chandigarh",421010,6,2011,10,19,9,30.333,76.467,251,360,1,32.8,18
"Chandigarh",421010,6,2011,10,19,12,30.333,76.467,251,999,0,29.6,19.5
"Chandigarh",421010,6,2011,10,19,15,30.333,76.467,251,999,0,23,18.9
"Chandigarh",421010,6,2011,10,19,18,30.333,76.467,251,999,0,20.3,17.9
"Chandigarh",421010,6,2011,10,19,21,30.333,76.467,251,999,0,18.6,17
"Chandigarh",421010,6,2011,10,20,0,30.333,76.467,251,999,0,17,16.3
"Chandigarh",421010,6,2011,10,20,3,30.333,76.467,251,999,0,21,17.8
"Chandigarh",421010,6,2011,10,20,6,30.333,76.467,251,50,1.5,27.4,21.7
"Chandigarh",421010,6,2011,10,20,9,30.333,76.467,251,999,0,33,17.4
"Chandigarh",421010,6,2011,10,20,12,30.333,76.467,251,999,0,29,20.6
"Chandigarh",421010,6,2011,10,20,15,30.333,76.467,251,999,0,23,19.2
"Chandigarh",421010,6,2011,10,20,18,30.333,76.467,251,999,0,20,18.4
"Chandigarh",421010,6,2011,10,20,21,30.333,76.467,251,999,0,18.2,17.2
"Chandigarh",421010,6,2011,10,21,0,30.333,76.467,251,999,0,17.2,16.5
"Chandigarh",421010,6,2011,10,21,3,30.333,76.467,251,999,0,19,17.4
"Chandigarh",421010,6,2011,10,21,6,30.333,76.467,251,140,1,28,22.1
"Chandigarh",421010,6,2011,10,21,9,30.333,76.467,251,999,0,31.6,20.5
"Chandigarh",421010,6,2011,10,21,12,30.333,76.467,251,999,0,28.2,20.3
"Chandigarh",421010,6,2011,10,21,15,30.333,76.467,251,999,0,22.8,19.7
"Chandigarh",421010,6,2011,10,21,18,30.333,76.467,251,999,0,20.4,18.8
"Chandigarh",421010,6,2011,10,21,21,30.333,76.467,251,999,0,18.8,18.5
"Chandigarh",421010,6,2011,10,22,0,30.333,76.467,251,999,0,18.7,18.5
"Chandigarh",421010,6,2011,10,22,3,30.333,76.467,251,999,0,21,18.8
"Chandigarh",421010,6,2011,10,22,6,30.333,76.467,251,999,0,28,20.4
"Chandigarh",421010,6,2011,10,22,9,30.333,76.467,251,999,0,32,21
"Chandigarh",421010,6,2011,10,22,12,30.333,76.467,251,999,0,28,19
"Chandigarh",421010,6,2011,10,22,15,30.333,76.467,251,999,0,22.2,19.1
"Chandigarh",421010,6,2011,10,22,18,30.333,76.467,251,999,0,20,18.4
"Chandigarh",421010,6,2011,10,23,0,30.333,76.467,251,999,0,17.2,16.9
"Chandigarh",421010,6,2011,10,23,3,30.333,76.467,251,999,0,21.4,17.5
"Chandigarh",421010,6,2011,10,23,6,30.333,76.467,251,320,1,28,18.7
"Chandigarh",421010,6,2011,10,23,9,30.333,76.467,251,320,1,32,19.6
"Chandigarh",421010,6,2011,10,23,12,30.333,76.467,251,999,0,29,21.2
"Chandigarh",421010,6,2011,10,23,15,30.333,76.467,251,999,0,23,19.2
"Chandigarh",421010,6,2011,10,23,18,30.333,76.467,251,999,0,19.8,17.9
"Chandigarh",421010,6,2011,10,23,21,30.333,76.467,251,999,0,18.6,17
"Chandigarh",421010,6,2011,10,24,0,30.333,76.467,251,999,0,17.8,16.5
"Chandigarh",421010,6,2011,10,24,3,30.333,76.467,251,999,0,19.4,17.1
"Chandigarh",421010,6,2011,10,24,6,30.333,76.467,251,320,1,28.3,18.5
"Chandigarh",421010,6,2011,10,24,9,30.333,76.467,251,999,0,31.8,17
"Chandigarh",421010,6,2011,10,24,12,30.333,76.467,251,999,0,28,17.6
"Chandigarh",421010,6,2011,10,24,15,30.333,76.467,251,999,0,22,16.4
"Chandigarh",421010,6,2011,10,24,18,30.333,76.467,251,999,0,21,14.1
"Chandigarh",421010,6,2011,10,24,21,30.333,76.467,251,999,0,18.8,15.1
"Chandigarh",421010,6,2011,10,25,0,30.333,76.467,251,320,1,16.6,15.9
"Chandigarh",421010,6,2011,10,25,3,30.333,76.467,251,999,0,18.6,16.6
"Chandigarh",421010,6,2011,10,25,6,30.333,76.467,251,360,1,27.6,14.3
"Chandigarh",421010,6,2011,10,25,9,30.333,76.467,251,270,1,31,16
"Chandigarh",421010,6,2011,10,25,12,30.333,76.467,251,999,0,27.4,17.6
"Chandigarh",421010,6,2011,10,25,15,30.333,76.467,251,999,0,21.3,18.3
"Chandigarh",421010,6,2011,10,25,18,30.333,76.467,251,999,0,20.1,17
"Chandigarh",421010,6,2011,10,25,21,30.333,76.467,251,999,0,18.3,16.5
"Chandigarh",421010,6,2011,10,26,0,30.333,76.467,251,999,0,16.7,16.2
"Chandigarh",421010,6,2011,10,26,3,30.333,76.467,251,999,0,18.6,15.9
"Chandigarh",421010,6,2011,10,26,6,30.333,76.467,251,999,0,27.8,18.1
"Chandigarh",421010,6,2011,10,26,9,30.333,76.467,251,999,0,29.5,15.8
"Chandigarh",421010,6,2011,10,26,12,30.333,76.467,251,999,0,26,18.8
"Chandigarh",421010,6,2011,10,26,15,30.333,76.467,251,999,0,20.2,16.2
"Chandigarh",421010,6,2011,10,26,18,30.333,76.467,251,999,0,19.4,16.1
"Chandigarh",421010,6,2011,10,26,21,30.333,76.467,251,320,1,18,15.6
"Chandigarh",421010,6,2011,10,27,0,30.333,76.467,251,320,1,17,15
"Chandigarh",421010,6,2011,10,27,3,30.333,76.467,251,999,0,19,15.3
"Chandigarh",421010,6,2011,10,27,6,30.333,76.467,251,999,0,27.4,14.9
"Chandigarh",421010,6,2011,10,27,9,30.333,76.467,251,270,2.1,29,14.1
"Chandigarh",421010,6,2011,10,27,12,30.333,76.467,251,999,0,25.3,16.3
"Chandigarh",421010,6,2011,10,27,15,30.333,76.467,251,999,0,19.4,14.5
"Chandigarh",421010,6,2011,10,27,18,30.333,76.467,251,999,0,16.8,13.6
"Chandigarh",421010,6,2011,10,27,21,30.333,76.467,251,999,0,15.6,13.1
"Chandigarh",421010,6,2011,10,28,0,30.333,76.467,251,999,0,14.6,12.8
"Chandigarh",421010,6,2011,10,28,3,30.333,76.467,251,999,0,17.4,13.9
"Chandigarh",421010,6,2011,10,28,6,30.333,76.467,251,999,0,26.2,16.1
"Chandigarh",421010,6,2011,10,28,9,30.333,76.467,251,360,1,29,16.1
"Chandigarh",421010,6,2011,10,28,12,30.333,76.467,251,999,0,26.4,17.9
"Chandigarh",421010,6,2011,10,28,15,30.333,76.467,251,999,0,19.6,16.3
"Chandigarh",421010,6,2011,10,28,18,30.333,76.467,251,999,0,17.2,15.5
"Chandigarh",421010,6,2011,10,28,21,30.333,76.467,251,999,0,16,14.6
"Chandigarh",421010,6,2011,10,29,0,30.333,76.467,251,999,0,15.2,14.1
"Chandigarh",421010,6,2011,10,29,3,30.333,76.467,251,999,0,18,15.3
"Chandigarh",421010,6,2011,10,29,6,30.333,76.467,251,999,0,26.6,17
"Chandigarh",421010,6,2011,10,29,9,30.333,76.467,251,360,1,29.4,16.3
"Chandigarh",421010,6,2011,10,29,12,30.333,76.467,251,999,0,25.8,18.2
"Chandigarh",421010,6,2011,10,29,15,30.333,76.467,251,999,0,19.7,16.9
"Chandigarh",421010,6,2011,10,29,18,30.333,76.467,251,999,0,17.6,15.2
"Chandigarh",421010,6,2011,10,29,21,30.333,76.467,251,999,0,16.3,15.1
"Chandigarh",421010,6,2011,10,30,0,30.333,76.467,251,999,0,14.8,14.5
"Chandigarh",421010,6,2011,10,30,3,30.333,76.467,251,999,0,18.2,15.1
"Chandigarh",421010,6,2011,10,30,6,30.333,76.467,251,999,0,27.2,15.8
"Chandigarh",421010,6,2011,10,30,9,30.333,76.467,251,320,1,29.5,14.9
"Chandigarh",421010,6,2011,10,30,12,30.333,76.467,251,999,0,25.6,17.7
"Chandigarh",421010,6,2011,10,30,15,30.333,76.467,251,999,0,19.6,16.6
"Chandigarh",421010,6,2011,10,30,18,30.333,76.467,251,999,0,17.6,15.6
"Chandigarh",421010,6,2011,10,31,3,30.333,76.467,251,999,0,18,16.3
"Chandigarh",421010,6,2011,10,31,6,30.333,76.467,251,999,0,26.6,18.5
"Chandigarh",421010,6,2011,10,31,9,30.333,76.467,251,999,0,29.5,17.7
"Chandigarh",421010,6,2011,10,31,12,30.333,76.467,251,999,0,25.8,19.6
"Chandigarh",421010,6,2011,10,31,15,30.333,76.467,251,999,0,19.8,16.1
"Chandigarh",421010,6,2011,10,31,18,30.333,76.467,251,999,0,18,16
"Chandigarh",421010,6,2011,10,31,21,30.333,76.467,251,999,0,17,15.3
"Chandigarh",421010,6,2011,11,1,0,30.333,76.467,251,999,0,15.6,14.2
"Chandigarh",421010,6,2011,11,1,3,30.333,76.467,251,999,0,16.6,14.9
"Chandigarh",421010,6,2011,11,1,6,30.333,76.467,251,999,0,25.3,17.1
"Chandigarh",421010,6,2011,11,1,9,30.333,76.467,251,999,0,29,14.1
"Chandigarh",421010,6,2011,11,1,12,30.333,76.467,251,999,0,25.4,19.2
"Chandigarh",421010,6,2011,11,1,15,30.333,76.467,251,999,0,20.2,16.9
"Chandigarh",421010,6,2011,11,1,18,30.333,76.467,251,999,0,18,16
"Chandigarh",421010,6,2011,11,2,0,30.333,76.467,251,999,0,15.2,13.8
"Chandigarh",421010,6,2011,11,2,3,30.333,76.467,251,999,0,16.4,14.7
"Chandigarh",421010,6,2011,11,2,6,30.333,76.467,251,999,0,24.8,15.2
"Chandigarh",421010,6,2011,11,2,9,30.333,76.467,251,999,0,29.4,12.9
"Chandigarh",421010,6,2011,11,2,12,30.333,76.467,251,999,0,25.2,18.6
"Chandigarh",421010,6,2011,11,2,15,30.333,76.467,251,999,0,20.4,17.1
"Chandigarh",421010,6,2011,11,2,18,30.333,76.467,251,999,0,18.8,16.5
"Chandigarh",421010,6,2011,11,2,21,30.333,76.467,251,999,0,16.5,15.3
"Chandigarh",421010,6,2011,11,3,0,30.333,76.467,251,999,0,15.8,14.4
"Chandigarh",421010,6,2011,11,3,3,30.333,76.467,251,999,0,17.8,14.7
"Chandigarh",421010,6,2011,11,3,6,30.333,76.467,251,999,0,25.6,15.4
"Chandigarh",421010,6,2011,11,3,9,30.333,76.467,251,999,0,30,14.2
"Chandigarh",421010,6,2011,11,3,12,30.333,76.467,251,999,0,26,18.8
"Chandigarh",421010,6,2011,11,3,15,30.333,76.467,251,999,0,20.6,17
"Chandigarh",421010,6,2011,11,3,18,30.333,76.467,251,999,0,18,17
"Chandigarh",421010,6,2011,11,3,21,30.333,76.467,251,999,0,17,16
"Chandigarh",421010,6,2011,11,4,0,30.333,76.467,251,999,0,16.2,15.5
"Chandigarh",421010,6,2011,11,4,3,30.333,76.467,251,50,1,18.2,16.9
